Year,Area,Item,Value
2004,Syrian Arab Republic,Other NP compounds,5030.0
2005,Syrian Arab Republic,Other NP compounds,1807.0
2006,Syrian Arab Republic,Other NP compounds,811.5
2007,Syrian Arab Republic,Other NP compounds,34.61
2008,Syrian Arab Republic,Other NP compounds,259.7
2009,Syrian Arab Republic,Other NP compounds,52.95
2010,Syrian Arab Republic,Other NP compounds,4804.71
2011,Syrian Arab Republic,Other NP compounds,6.18
2012,Syrian Arab Republic,Other NP compounds,494.16
2013,Syrian Arab Republic,Other NP compounds,353.0
2014,Syrian Arab Republic,Other NP compounds,693.96
2015,Syrian Arab Republic,Other NP compounds,445.04
2016,Syrian Arab Republic,Other NP compounds,381.34
2017,Syrian Arab Republic,Other NP compounds,636.82
2002,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",2379.0
2003,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",120.0
2005,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",975.0
2006,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",5.17
2008,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",100.0
2009,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",716.52
2010,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",209.5
2011,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",540.0
2013,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",70.36
2014,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",215.85
2015,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",370.32
2017,Syrian Arab Republic,"Other phosphatic fertilizers, n.e.c.",336.36
2003,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",1832.49
2004,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",57.0
2005,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",8511.0
2006,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",22418.62
2007,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",201.0
2008,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",164.0
2009,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",168.0
2010,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",229.3
2011,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",974.56
2012,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",144.0
2013,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",50.0
2014,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",27.75
2015,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",6.0
2016,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",103.18
2017,Syrian Arab Republic,"Other potassic fertilizers, n.e.c.",462.16
2010,Syrian Arab Republic,Phosphate rock,25.0
2014,Syrian Arab Republic,Phosphate rock,1400.0
2004,Syrian Arab Republic,PK compounds,2597.0
2007,Syrian Arab Republic,PK compounds,94.5
2008,Syrian Arab Republic,PK compounds,218.96
2009,Syrian Arab Republic,PK compounds,6.0
2010,Syrian Arab Republic,PK compounds,116.19
2011,Syrian Arab Republic,PK compounds,69.7
2013,Syrian Arab Republic,PK compounds,3.58
2014,Syrian Arab Republic,PK compounds,11.65
2015,Syrian Arab Republic,PK compounds,78.84
2016,Syrian Arab Republic,PK compounds,39.46
2017,Syrian Arab Republic,PK compounds,165.5
2004,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),297.0
2006,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),39.0
2007,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),500.0
2009,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),49.0
2010,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),105.7
2011,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),30.15
2012,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),16.0
2013,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),1.3
2014,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),0.85
2015,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),1.0
2016,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),5.6
2017,Syrian Arab Republic,Potassium chloride (muriate of potash) (MOP),1.73
2003,Syrian Arab Republic,Potassium nitrate,0.5
2006,Syrian Arab Republic,Potassium nitrate,1.82
2009,Syrian Arab Republic,Potassium nitrate,1.83
2010,Syrian Arab Republic,Potassium nitrate,3.02
2011,Syrian Arab Republic,Potassium nitrate,1236.07
2012,Syrian Arab Republic,Potassium nitrate,234.2
2013,Syrian Arab Republic,Potassium nitrate,11.0
2014,Syrian Arab Republic,Potassium nitrate,145.03
2015,Syrian Arab Republic,Potassium nitrate,455.98
2016,Syrian Arab Republic,Potassium nitrate,25.36
2017,Syrian Arab Republic,Potassium nitrate,0.25
2003,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),10603.54
2005,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),348.0
2006,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),713.6
2007,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),588.5
2008,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),500.5
2009,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),506.28
2010,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),754.0
2011,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),5228.0
2012,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),0.2
2014,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),67.1
2015,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),0.0
2016,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),318.38
2017,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),6432.84
2006,Syrian Arab Republic,Sodium nitrate,599.5
2007,Syrian Arab Republic,Sodium nitrate,163.5
2009,Syrian Arab Republic,Sodium nitrate,535.1
2010,Syrian Arab Republic,Sodium nitrate,108.0
2011,Syrian Arab Republic,Sodium nitrate,221.3
2012,Syrian Arab Republic,Sodium nitrate,52.0
2014,Syrian Arab Republic,Sodium nitrate,24.0
2015,Syrian Arab Republic,Sodium nitrate,24.0
2002,Syrian Arab Republic,Superphosphates above 35%,11547.0
2003,Syrian Arab Republic,Superphosphates above 35%,13232.79
2004,Syrian Arab Republic,Superphosphates above 35%,12482.0
2005,Syrian Arab Republic,Superphosphates above 35%,112339.0
2006,Syrian Arab Republic,Superphosphates above 35%,31780.0
2007,Syrian Arab Republic,Superphosphates above 35%,2528.0
2009,Syrian Arab Republic,Superphosphates above 35%,86011.68
2010,Syrian Arab Republic,Superphosphates above 35%,52588.0
2011,Syrian Arab Republic,Superphosphates above 35%,542.0
2013,Syrian Arab Republic,Superphosphates above 35%,42100.0
2014,Syrian Arab Republic,Superphosphates above 35%,257.14
2016,Syrian Arab Republic,Superphosphates above 35%,25.0
2017,Syrian Arab Republic,Superphosphates above 35%,1092.0
2017,Syrian Arab Republic,"Superphosphates, other",226.0
2002,Syrian Arab Republic,Urea,122933.0
2003,Syrian Arab Republic,Urea,79530.18
2004,Syrian Arab Republic,Urea,229148.0
2005,Syrian Arab Republic,Urea,198805.0
2006,Syrian Arab Republic,Urea,62643.19
2007,Syrian Arab Republic,Urea,33841.49
2008,Syrian Arab Republic,Urea,107090.68
2009,Syrian Arab Republic,Urea,144163.87
2010,Syrian Arab Republic,Urea,70167.84
2011,Syrian Arab Republic,Urea,21773.47
2012,Syrian Arab Republic,Urea,74950.81
2013,Syrian Arab Republic,Urea,141.92
2014,Syrian Arab Republic,Urea,3603.88
2015,Syrian Arab Republic,Urea,299.16
2016,Syrian Arab Republic,Urea,33712.57
2017,Syrian Arab Republic,Urea,6353.13
2009,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),75.0
2010,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),75.0
2012,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),299.24
2014,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),32.0
2015,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),25.0
2016,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),151.71
2017,Syrian Arab Republic,Urea and ammonium nitrate solutions (UAN),12.32
2009,Tajikistan,"Ammonia, anhydrous",5.9
2014,Tajikistan,"Ammonia, anhydrous",0.41
2015,Tajikistan,"Ammonia, anhydrous",47.01
2002,Tajikistan,Ammonium nitrate (AN),16331.75
2003,Tajikistan,Ammonium nitrate (AN),10843.46
2004,Tajikistan,Ammonium nitrate (AN),310.42
2005,Tajikistan,Ammonium nitrate (AN),1075.33
2006,Tajikistan,Ammonium nitrate (AN),191.1
2007,Tajikistan,Ammonium nitrate (AN),634.42
2008,Tajikistan,Ammonium nitrate (AN),1849.06
2009,Tajikistan,Ammonium nitrate (AN),1555.49
2010,Tajikistan,Ammonium nitrate (AN),191.15
2011,Tajikistan,Ammonium nitrate (AN),3128.0
2012,Tajikistan,Ammonium nitrate (AN),7673.7
2013,Tajikistan,Ammonium nitrate (AN),5406.6
2014,Tajikistan,Ammonium nitrate (AN),9085.14
2015,Tajikistan,Ammonium nitrate (AN),5731.19
2016,Tajikistan,Ammonium nitrate (AN),2951.0
2017,Tajikistan,Ammonium nitrate (AN),2005.0
2002,Tajikistan,Ammonium sulphate,60.0
2003,Tajikistan,Ammonium sulphate,64.01
2005,Tajikistan,Ammonium sulphate,3.5
2007,Tajikistan,Ammonium sulphate,1.6
2008,Tajikistan,Ammonium sulphate,0.0
2010,Tajikistan,Ammonium sulphate,1238.8
2011,Tajikistan,Ammonium sulphate,1289.55
2012,Tajikistan,Ammonium sulphate,502.8
2013,Tajikistan,Ammonium sulphate,79.05
2014,Tajikistan,Ammonium sulphate,2985.55
2015,Tajikistan,Ammonium sulphate,3375.9
2016,Tajikistan,Ammonium sulphate,4163.1
2017,Tajikistan,Ammonium sulphate,2657.4
2008,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.35
2010,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,760.84
2011,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,928.7
2012,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1194.3
2013,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,984.5
2014,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,268.0
2004,Tajikistan,Diammonium phosphate (DAP),320.0
2005,Tajikistan,Diammonium phosphate (DAP),400.0
2006,Tajikistan,Diammonium phosphate (DAP),2.0
2002,Tajikistan,Fertilizers n.e.c.,0.03
2005,Tajikistan,Fertilizers n.e.c.,8.25
2006,Tajikistan,Fertilizers n.e.c.,3.25
2008,Tajikistan,Fertilizers n.e.c.,4.78
2011,Tajikistan,Fertilizers n.e.c.,4.5
2012,Tajikistan,Fertilizers n.e.c.,55.09
2013,Tajikistan,Fertilizers n.e.c.,0.32
2014,Tajikistan,Fertilizers n.e.c.,72.38
2015,Tajikistan,Fertilizers n.e.c.,20.19
2016,Tajikistan,Fertilizers n.e.c.,170.83
2017,Tajikistan,Fertilizers n.e.c.,55.31
2003,Tajikistan,Monoammonium phosphate (MAP),1244.98
2005,Tajikistan,Monoammonium phosphate (MAP),1467.37
2013,Tajikistan,Monoammonium phosphate (MAP),3.8
2015,Tajikistan,Monoammonium phosphate (MAP),52.0
2016,Tajikistan,Monoammonium phosphate (MAP),322.84
2017,Tajikistan,Monoammonium phosphate (MAP),110.0
2002,Tajikistan,NPK fertilizers,249.2
2004,Tajikistan,NPK fertilizers,80.0
2005,Tajikistan,NPK fertilizers,3.84
2008,Tajikistan,NPK fertilizers,996.8
2009,Tajikistan,NPK fertilizers,9969.53
2011,Tajikistan,NPK fertilizers,0.5
2012,Tajikistan,NPK fertilizers,500.0
2013,Tajikistan,NPK fertilizers,1104.12
2014,Tajikistan,NPK fertilizers,1934.94
2015,Tajikistan,NPK fertilizers,3209.5
2016,Tajikistan,NPK fertilizers,1962.98
2017,Tajikistan,NPK fertilizers,4398.25
2002,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.24
2003,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.93
2005,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.26
2006,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.04
2008,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",52.44
2009,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.46
2010,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",0.7
2011,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",1.0
2012,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",287.9
2013,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",2062.73
2014,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",1543.35
2015,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",117.3
2016,Tajikistan,"Other nitrogenous fertilizers, n.e.c.",114.68
2002,Tajikistan,Other NP compounds,3427.1
2003,Tajikistan,Other NP compounds,3622.7
2004,Tajikistan,Other NP compounds,4072.0
2005,Tajikistan,Other NP compounds,765.0
2006,Tajikistan,Other NP compounds,13040.9
2007,Tajikistan,Other NP compounds,1622.6
2009,Tajikistan,Other NP compounds,15.0
2011,Tajikistan,Other NP compounds,167.0
2012,Tajikistan,Other NP compounds,1653.0
2013,Tajikistan,Other NP compounds,4884.14
2014,Tajikistan,Other NP compounds,6690.81
2015,Tajikistan,Other NP compounds,800.0
2016,Tajikistan,Other NP compounds,6623.0
2017,Tajikistan,Other NP compounds,11340.0
2013,Tajikistan,"Other phosphatic fertilizers, n.e.c.",176.72
2008,Tajikistan,"Other potassic fertilizers, n.e.c.",0.75
2017,Tajikistan,"Other potassic fertilizers, n.e.c.",2.44
2002,Tajikistan,Phosphate rock,1.0
2011,Tajikistan,Phosphate rock,0.01
2008,Tajikistan,PK compounds,0.5
2002,Tajikistan,Potassium chloride (muriate of potash) (MOP),1172.9
2003,Tajikistan,Potassium chloride (muriate of potash) (MOP),4367.38
2004,Tajikistan,Potassium chloride (muriate of potash) (MOP),3443.9
2005,Tajikistan,Potassium chloride (muriate of potash) (MOP),341.29
2006,Tajikistan,Potassium chloride (muriate of potash) (MOP),2760.62
2007,Tajikistan,Potassium chloride (muriate of potash) (MOP),519.94
2008,Tajikistan,Potassium chloride (muriate of potash) (MOP),20.77
2009,Tajikistan,Potassium chloride (muriate of potash) (MOP),60.2
2010,Tajikistan,Potassium chloride (muriate of potash) (MOP),200.04
2011,Tajikistan,Potassium chloride (muriate of potash) (MOP),294.0
2012,Tajikistan,Potassium chloride (muriate of potash) (MOP),168.0
2013,Tajikistan,Potassium chloride (muriate of potash) (MOP),0.05
2014,Tajikistan,Potassium chloride (muriate of potash) (MOP),350.06
2015,Tajikistan,Potassium chloride (muriate of potash) (MOP),0.1
2017,Tajikistan,Potassium chloride (muriate of potash) (MOP),5.2
2003,Tajikistan,Potassium nitrate,0.01
2008,Tajikistan,Potassium nitrate,0.0
2012,Tajikistan,Potassium nitrate,0.0
2016,Tajikistan,Potassium nitrate,0.02
2017,Tajikistan,Potassium nitrate,0.01
2003,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.02
2008,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.04
2014,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.0
2015,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.0
2016,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.09
2017,Tajikistan,Potassium sulphate (sulphate of potash) (SOP),0.05
2003,Tajikistan,Sodium nitrate,0.01
2004,Tajikistan,Sodium nitrate,60.0
2005,Tajikistan,Sodium nitrate,4.0
2008,Tajikistan,Sodium nitrate,123.7
2013,Tajikistan,Sodium nitrate,65.0
2016,Tajikistan,Sodium nitrate,67.0
2002,Tajikistan,Superphosphates above 35%,33564.0
2003,Tajikistan,Superphosphates above 35%,18336.63
2004,Tajikistan,Superphosphates above 35%,22048.64
2005,Tajikistan,Superphosphates above 35%,20829.0
2006,Tajikistan,Superphosphates above 35%,18006.0
2007,Tajikistan,Superphosphates above 35%,1444.0
2008,Tajikistan,Superphosphates above 35%,60.0
2009,Tajikistan,Superphosphates above 35%,128.0
2011,Tajikistan,Superphosphates above 35%,982.0
2013,Tajikistan,Superphosphates above 35%,2838.73
2014,Tajikistan,Superphosphates above 35%,5374.0
2015,Tajikistan,Superphosphates above 35%,1700.4
2017,Tajikistan,Superphosphates above 35%,20.0
2017,Tajikistan,"Superphosphates, other",911.0
2002,Tajikistan,Urea,19338.88
2003,Tajikistan,Urea,1724.8
2004,Tajikistan,Urea,2000.0
2007,Tajikistan,Urea,21.5
2008,Tajikistan,Urea,337.0
2009,Tajikistan,Urea,1008.5
2010,Tajikistan,Urea,165.0
2011,Tajikistan,Urea,5688.5
2012,Tajikistan,Urea,5952.7
2013,Tajikistan,Urea,7360.83
2014,Tajikistan,Urea,14534.13
2015,Tajikistan,Urea,28562.51
2016,Tajikistan,Urea,9535.29
2017,Tajikistan,Urea,326.08
2017,Tajikistan,Urea and ammonium nitrate solutions (UAN),0.04
2002,Thailand,"Ammonia, anhydrous",252334.88
2003,Thailand,"Ammonia, anhydrous",236766.25
2004,Thailand,"Ammonia, anhydrous",302591.49
2005,Thailand,"Ammonia, anhydrous",293943.28
2006,Thailand,"Ammonia, anhydrous",276376.48
2007,Thailand,"Ammonia, anhydrous",214429.25
2008,Thailand,"Ammonia, anhydrous",266187.58
2009,Thailand,"Ammonia, anhydrous",267870.1
2010,Thailand,"Ammonia, anhydrous",255286.98
2011,Thailand,"Ammonia, anhydrous",300111.91
2012,Thailand,"Ammonia, anhydrous",357103.58
2013,Thailand,"Ammonia, anhydrous",353687.03
2014,Thailand,"Ammonia, anhydrous",401835.89
2015,Thailand,"Ammonia, anhydrous",426012.93
2016,Thailand,"Ammonia, anhydrous",429016.77
2002,Thailand,Ammonium nitrate (AN),9274.1
2003,Thailand,Ammonium nitrate (AN),8128.92
2004,Thailand,Ammonium nitrate (AN),4640.74
2005,Thailand,Ammonium nitrate (AN),5238.16
2006,Thailand,Ammonium nitrate (AN),4568.82
2007,Thailand,Ammonium nitrate (AN),3076.87
2008,Thailand,Ammonium nitrate (AN),777.25
2009,Thailand,Ammonium nitrate (AN),18340.79
2010,Thailand,Ammonium nitrate (AN),11980.47
2011,Thailand,Ammonium nitrate (AN),13574.05
2012,Thailand,Ammonium nitrate (AN),23233.56
2013,Thailand,Ammonium nitrate (AN),28555.32
2014,Thailand,Ammonium nitrate (AN),29418.04
2015,Thailand,Ammonium nitrate (AN),36170.55
2016,Thailand,Ammonium nitrate (AN),37868.4
2002,Thailand,Ammonium sulphate,350770.08
2003,Thailand,Ammonium sulphate,318944.99
2004,Thailand,Ammonium sulphate,193399.81
2005,Thailand,Ammonium sulphate,403976.61
2006,Thailand,Ammonium sulphate,255823.07
2007,Thailand,Ammonium sulphate,286048.61
2008,Thailand,Ammonium sulphate,234375.53
2009,Thailand,Ammonium sulphate,251846.96
2010,Thailand,Ammonium sulphate,362517.16
2011,Thailand,Ammonium sulphate,337074.56
2012,Thailand,Ammonium sulphate,373382.49
2013,Thailand,Ammonium sulphate,246227.36
2014,Thailand,Ammonium sulphate,229846.64
2015,Thailand,Ammonium sulphate,136896.71
2016,Thailand,Ammonium sulphate,193160.91
2002,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3850.0
2003,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4700.0
2004,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,984.0
2005,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2397.52
2006,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3240.0
2007,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3069.0
2008,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3716.0
2009,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2472.0
2010,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2560.5
2011,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3984.05
2012,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4996.75
2013,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3528.02
2014,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3864.0
2015,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4332.88
2016,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3048.0
2002,Thailand,Diammonium phosphate (DAP),275055.73
2003,Thailand,Diammonium phosphate (DAP),301903.99
2004,Thailand,Diammonium phosphate (DAP),443254.58
2005,Thailand,Diammonium phosphate (DAP),277515.35
2006,Thailand,Diammonium phosphate (DAP),378186.33
2007,Thailand,Diammonium phosphate (DAP),330727.36
2008,Thailand,Diammonium phosphate (DAP),251361.93
2009,Thailand,Diammonium phosphate (DAP),164159.86
2010,Thailand,Diammonium phosphate (DAP),228979.73
2011,Thailand,Diammonium phosphate (DAP),238318.1
2012,Thailand,Diammonium phosphate (DAP),324322.89
2013,Thailand,Diammonium phosphate (DAP),503377.81
2014,Thailand,Diammonium phosphate (DAP),145857.14
2015,Thailand,Diammonium phosphate (DAP),44713.53
2016,Thailand,Diammonium phosphate (DAP),22674.49
2002,Thailand,Fertilizers n.e.c.,1930.05
2003,Thailand,Fertilizers n.e.c.,45018.57
2004,Thailand,Fertilizers n.e.c.,28203.87
2005,Thailand,Fertilizers n.e.c.,4511.69
2006,Thailand,Fertilizers n.e.c.,16717.4
2007,Thailand,Fertilizers n.e.c.,9642.93
2008,Thailand,Fertilizers n.e.c.,8251.65
2009,Thailand,Fertilizers n.e.c.,6559.61
2010,Thailand,Fertilizers n.e.c.,10203.27
2011,Thailand,Fertilizers n.e.c.,47126.3
2012,Thailand,Fertilizers n.e.c.,48502.66
2013,Thailand,Fertilizers n.e.c.,67062.2
2014,Thailand,Fertilizers n.e.c.,70469.8
2015,Thailand,Fertilizers n.e.c.,40013.31
2016,Thailand,Fertilizers n.e.c.,35915.38
2002,Thailand,Monoammonium phosphate (MAP),59568.03
2003,Thailand,Monoammonium phosphate (MAP),94677.46
2004,Thailand,Monoammonium phosphate (MAP),102337.79
2005,Thailand,Monoammonium phosphate (MAP),56759.04
2006,Thailand,Monoammonium phosphate (MAP),123913.18
2007,Thailand,Monoammonium phosphate (MAP),218412.94
2008,Thailand,Monoammonium phosphate (MAP),175134.91
2009,Thailand,Monoammonium phosphate (MAP),27481.97
2010,Thailand,Monoammonium phosphate (MAP),87117.34
2011,Thailand,Monoammonium phosphate (MAP),97321.22
2012,Thailand,Monoammonium phosphate (MAP),71707.38
2013,Thailand,Monoammonium phosphate (MAP),74223.95
2014,Thailand,Monoammonium phosphate (MAP),41193.34
2015,Thailand,Monoammonium phosphate (MAP),38345.12
2016,Thailand,Monoammonium phosphate (MAP),6895.86
2002,Thailand,NPK fertilizers,706965.59
2003,Thailand,NPK fertilizers,1495824.56
2004,Thailand,NPK fertilizers,600777.53
2005,Thailand,NPK fertilizers,509842.56
2006,Thailand,NPK fertilizers,624510.47
2007,Thailand,NPK fertilizers,741334.65
2008,Thailand,NPK fertilizers,619481.51
2009,Thailand,NPK fertilizers,523652.04
2010,Thailand,NPK fertilizers,981368.25
2011,Thailand,NPK fertilizers,862369.38
2012,Thailand,NPK fertilizers,926201.86
2013,Thailand,NPK fertilizers,1176205.59
2014,Thailand,NPK fertilizers,1111511.84
2015,Thailand,NPK fertilizers,979291.79
2016,Thailand,NPK fertilizers,870068.58
2002,Thailand,"Other nitrogenous fertilizers, n.e.c.",49612.26
2003,Thailand,"Other nitrogenous fertilizers, n.e.c.",27589.74
2004,Thailand,"Other nitrogenous fertilizers, n.e.c.",55765.57
2005,Thailand,"Other nitrogenous fertilizers, n.e.c.",72568.61
2006,Thailand,"Other nitrogenous fertilizers, n.e.c.",39213.34
2007,Thailand,"Other nitrogenous fertilizers, n.e.c.",104120.26
2008,Thailand,"Other nitrogenous fertilizers, n.e.c.",44598.04
2009,Thailand,"Other nitrogenous fertilizers, n.e.c.",38864.37
2010,Thailand,"Other nitrogenous fertilizers, n.e.c.",70712.5
2011,Thailand,"Other nitrogenous fertilizers, n.e.c.",472460.07
2012,Thailand,"Other nitrogenous fertilizers, n.e.c.",248661.56
2013,Thailand,"Other nitrogenous fertilizers, n.e.c.",38716.19
2014,Thailand,"Other nitrogenous fertilizers, n.e.c.",35199.84
2015,Thailand,"Other nitrogenous fertilizers, n.e.c.",32472.38
2016,Thailand,"Other nitrogenous fertilizers, n.e.c.",36380.95
2002,Thailand,Other NP compounds,333832.22
2003,Thailand,Other NP compounds,373484.67
2004,Thailand,Other NP compounds,297623.22
2005,Thailand,Other NP compounds,189672.87
2006,Thailand,Other NP compounds,305096.29
2007,Thailand,Other NP compounds,410121.18
2008,Thailand,Other NP compounds,304036.02
2009,Thailand,Other NP compounds,375636.9
2010,Thailand,Other NP compounds,731563.45
2011,Thailand,Other NP compounds,739494.19
2012,Thailand,Other NP compounds,763098.49
2013,Thailand,Other NP compounds,679513.69
2014,Thailand,Other NP compounds,902728.74
2015,Thailand,Other NP compounds,865072.43
2016,Thailand,Other NP compounds,1057838.52
2002,Thailand,"Other phosphatic fertilizers, n.e.c.",185.64
2003,Thailand,"Other phosphatic fertilizers, n.e.c.",136.92
2004,Thailand,"Other phosphatic fertilizers, n.e.c.",52.58
2005,Thailand,"Other phosphatic fertilizers, n.e.c.",765.5
2006,Thailand,"Other phosphatic fertilizers, n.e.c.",103.27
2007,Thailand,"Other phosphatic fertilizers, n.e.c.",1893.78
2008,Thailand,"Other phosphatic fertilizers, n.e.c.",722.57
2009,Thailand,"Other phosphatic fertilizers, n.e.c.",5.33
2010,Thailand,"Other phosphatic fertilizers, n.e.c.",14.54
2011,Thailand,"Other phosphatic fertilizers, n.e.c.",1100.1
2012,Thailand,"Other phosphatic fertilizers, n.e.c.",430.1
2013,Thailand,"Other phosphatic fertilizers, n.e.c.",1408.18
2014,Thailand,"Other phosphatic fertilizers, n.e.c.",1671.37
2015,Thailand,"Other phosphatic fertilizers, n.e.c.",2928.67
2016,Thailand,"Other phosphatic fertilizers, n.e.c.",2257.29
2002,Thailand,"Other potassic fertilizers, n.e.c.",482.57
2003,Thailand,"Other potassic fertilizers, n.e.c.",1032.74
2004,Thailand,"Other potassic fertilizers, n.e.c.",629.57
2005,Thailand,"Other potassic fertilizers, n.e.c.",1032.31
2006,Thailand,"Other potassic fertilizers, n.e.c.",1547.54
2007,Thailand,"Other potassic fertilizers, n.e.c.",18257.35
2008,Thailand,"Other potassic fertilizers, n.e.c.",290.66
2009,Thailand,"Other potassic fertilizers, n.e.c.",1061.98
2010,Thailand,"Other potassic fertilizers, n.e.c.",1903.06
2011,Thailand,"Other potassic fertilizers, n.e.c.",4632.16
2012,Thailand,"Other potassic fertilizers, n.e.c.",1805.15
2013,Thailand,"Other potassic fertilizers, n.e.c.",1839.55
2014,Thailand,"Other potassic fertilizers, n.e.c.",5799.12
2015,Thailand,"Other potassic fertilizers, n.e.c.",6093.34
2016,Thailand,"Other potassic fertilizers, n.e.c.",2816.05
2002,Thailand,Phosphate rock,262852.94
