Year,Area,Item,Value
2015,Bahrain,PK compounds,57.26
2016,Bahrain,PK compounds,50.66
2017,Bahrain,PK compounds,6.94
2002,Bahrain,Potassium chloride (muriate of potash) (MOP),1.45
2003,Bahrain,Potassium chloride (muriate of potash) (MOP),8.45
2004,Bahrain,Potassium chloride (muriate of potash) (MOP),4.79
2005,Bahrain,Potassium chloride (muriate of potash) (MOP),119.8
2006,Bahrain,Potassium chloride (muriate of potash) (MOP),14.86
2007,Bahrain,Potassium chloride (muriate of potash) (MOP),12.22
2008,Bahrain,Potassium chloride (muriate of potash) (MOP),8.96
2009,Bahrain,Potassium chloride (muriate of potash) (MOP),2.71
2010,Bahrain,Potassium chloride (muriate of potash) (MOP),67.1
2011,Bahrain,Potassium chloride (muriate of potash) (MOP),1647.46
2012,Bahrain,Potassium chloride (muriate of potash) (MOP),1512.19
2013,Bahrain,Potassium chloride (muriate of potash) (MOP),785.18
2014,Bahrain,Potassium chloride (muriate of potash) (MOP),823.11
2015,Bahrain,Potassium chloride (muriate of potash) (MOP),258.93
2016,Bahrain,Potassium chloride (muriate of potash) (MOP),180.6
2017,Bahrain,Potassium chloride (muriate of potash) (MOP),34.6
2003,Bahrain,Potassium nitrate,7.52
2004,Bahrain,Potassium nitrate,29.82
2005,Bahrain,Potassium nitrate,38.09
2006,Bahrain,Potassium nitrate,32.44
2007,Bahrain,Potassium nitrate,42.48
2008,Bahrain,Potassium nitrate,0.35
2009,Bahrain,Potassium nitrate,56.25
2010,Bahrain,Potassium nitrate,15.79
2011,Bahrain,Potassium nitrate,78.92
2012,Bahrain,Potassium nitrate,0.07
2013,Bahrain,Potassium nitrate,15.63
2014,Bahrain,Potassium nitrate,18.51
2015,Bahrain,Potassium nitrate,31.42
2017,Bahrain,Potassium nitrate,4.56
2002,Bahrain,Potassium sulphate (sulphate of potash) (SOP),0.27
2003,Bahrain,Potassium sulphate (sulphate of potash) (SOP),2.47
2004,Bahrain,Potassium sulphate (sulphate of potash) (SOP),1.5
2005,Bahrain,Potassium sulphate (sulphate of potash) (SOP),1.02
2008,Bahrain,Potassium sulphate (sulphate of potash) (SOP),2.58
2009,Bahrain,Potassium sulphate (sulphate of potash) (SOP),92.54
2011,Bahrain,Potassium sulphate (sulphate of potash) (SOP),1.9
2012,Bahrain,Potassium sulphate (sulphate of potash) (SOP),0.18
2014,Bahrain,Potassium sulphate (sulphate of potash) (SOP),5.14
2015,Bahrain,Potassium sulphate (sulphate of potash) (SOP),4.13
2016,Bahrain,Potassium sulphate (sulphate of potash) (SOP),11.14
2017,Bahrain,Potassium sulphate (sulphate of potash) (SOP),15.27
2003,Bahrain,Sodium nitrate,4.61
2005,Bahrain,Sodium nitrate,1.36
2008,Bahrain,Sodium nitrate,16.87
2009,Bahrain,Sodium nitrate,0.35
2010,Bahrain,Sodium nitrate,12.78
2011,Bahrain,Sodium nitrate,2.11
2012,Bahrain,Sodium nitrate,15.55
2002,Bahrain,Superphosphates above 35%,0.61
2003,Bahrain,Superphosphates above 35%,3.81
2006,Bahrain,Superphosphates above 35%,2.69
2008,Bahrain,Superphosphates above 35%,0.4
2010,Bahrain,Superphosphates above 35%,4.72
2013,Bahrain,Superphosphates above 35%,2.22
2014,Bahrain,Superphosphates above 35%,3.85
2015,Bahrain,Superphosphates above 35%,4.56
2016,Bahrain,Superphosphates above 35%,40.3
2002,Bahrain,Urea,93.07
2003,Bahrain,Urea,1216.66
2004,Bahrain,Urea,2383.93
2005,Bahrain,Urea,2268.26
2006,Bahrain,Urea,2308.46
2007,Bahrain,Urea,424.99
2008,Bahrain,Urea,1933.22
2009,Bahrain,Urea,1175.13
2010,Bahrain,Urea,2753.96
2011,Bahrain,Urea,3589.29
2012,Bahrain,Urea,3704.43
2013,Bahrain,Urea,3755.8
2014,Bahrain,Urea,4093.86
2015,Bahrain,Urea,2421.58
2016,Bahrain,Urea,136.11
2017,Bahrain,Urea,119.37
2017,Bahrain,Urea and ammonium nitrate solutions (UAN),0.82
2002,Bangladesh,"Ammonia, anhydrous",1.22
2004,Bangladesh,"Ammonia, anhydrous",23.48
2005,Bangladesh,"Ammonia, anhydrous",0.42
2006,Bangladesh,"Ammonia, anhydrous",16.77
2007,Bangladesh,"Ammonia, anhydrous",0.33
2008,Bangladesh,"Ammonia, anhydrous",0.25
2009,Bangladesh,"Ammonia, anhydrous",0.84
2010,Bangladesh,"Ammonia, anhydrous",0.29
2011,Bangladesh,"Ammonia, anhydrous",0.13
2012,Bangladesh,"Ammonia, anhydrous",2.34
2014,Bangladesh,"Ammonia, anhydrous",15901.82
2015,Bangladesh,"Ammonia, anhydrous",0.48
2016,Bangladesh,"Ammonia, anhydrous",26560.96
2017,Bangladesh,"Ammonia, anhydrous",82.65
2002,Bangladesh,Ammonium nitrate (AN),0.5
2003,Bangladesh,Ammonium nitrate (AN),0.28
2004,Bangladesh,Ammonium nitrate (AN),3.22
2005,Bangladesh,Ammonium nitrate (AN),2.62
2006,Bangladesh,Ammonium nitrate (AN),0.63
2007,Bangladesh,Ammonium nitrate (AN),0.06
2008,Bangladesh,Ammonium nitrate (AN),1.87
2009,Bangladesh,Ammonium nitrate (AN),1.96
2010,Bangladesh,Ammonium nitrate (AN),21.01
2011,Bangladesh,Ammonium nitrate (AN),255.78
2012,Bangladesh,Ammonium nitrate (AN),97.5
2013,Bangladesh,Ammonium nitrate (AN),16.62
2014,Bangladesh,Ammonium nitrate (AN),142.18
2015,Bangladesh,Ammonium nitrate (AN),83.48
2016,Bangladesh,Ammonium nitrate (AN),259.88
2017,Bangladesh,Ammonium nitrate (AN),147.53
2002,Bangladesh,Ammonium sulphate,1302.6
2003,Bangladesh,Ammonium sulphate,796.95
2004,Bangladesh,Ammonium sulphate,1099.02
2005,Bangladesh,Ammonium sulphate,800.12
2006,Bangladesh,Ammonium sulphate,1402.35
2007,Bangladesh,Ammonium sulphate,1154.36
2008,Bangladesh,Ammonium sulphate,2480.03
2009,Bangladesh,Ammonium sulphate,237.51
2010,Bangladesh,Ammonium sulphate,1393.52
2011,Bangladesh,Ammonium sulphate,540.64
2012,Bangladesh,Ammonium sulphate,1215.83
2013,Bangladesh,Ammonium sulphate,1148.59
2014,Bangladesh,Ammonium sulphate,1631.0
2015,Bangladesh,Ammonium sulphate,2299.3
2016,Bangladesh,Ammonium sulphate,1180.35
2017,Bangladesh,Ammonium sulphate,2093.88
2012,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.83
2013,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.53
2015,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2017,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2.3
2002,Bangladesh,Diammonium phosphate (DAP),17657.3
2003,Bangladesh,Diammonium phosphate (DAP),20491.74
2004,Bangladesh,Diammonium phosphate (DAP),37447.54
2005,Bangladesh,Diammonium phosphate (DAP),65868.65
2006,Bangladesh,Diammonium phosphate (DAP),21450.96
2007,Bangladesh,Diammonium phosphate (DAP),2551.18
2008,Bangladesh,Diammonium phosphate (DAP),13381.21
2009,Bangladesh,Diammonium phosphate (DAP),69937.35
2010,Bangladesh,Diammonium phosphate (DAP),136442.2
2011,Bangladesh,Diammonium phosphate (DAP),426183.62
2012,Bangladesh,Diammonium phosphate (DAP),178304.19
2013,Bangladesh,Diammonium phosphate (DAP),293793.41
2014,Bangladesh,Diammonium phosphate (DAP),229647.7
2015,Bangladesh,Diammonium phosphate (DAP),298683.5
2016,Bangladesh,Diammonium phosphate (DAP),153352.39
2017,Bangladesh,Diammonium phosphate (DAP),120900.28
2002,Bangladesh,Fertilizers n.e.c.,211.7
2003,Bangladesh,Fertilizers n.e.c.,1649.13
2004,Bangladesh,Fertilizers n.e.c.,70.3
2005,Bangladesh,Fertilizers n.e.c.,223.9
2006,Bangladesh,Fertilizers n.e.c.,247.53
2007,Bangladesh,Fertilizers n.e.c.,376.35
2008,Bangladesh,Fertilizers n.e.c.,810.27
2009,Bangladesh,Fertilizers n.e.c.,523.21
2010,Bangladesh,Fertilizers n.e.c.,1249.73
2011,Bangladesh,Fertilizers n.e.c.,2728.69
2012,Bangladesh,Fertilizers n.e.c.,3471.78
2013,Bangladesh,Fertilizers n.e.c.,2589.54
2014,Bangladesh,Fertilizers n.e.c.,3256.99
2015,Bangladesh,Fertilizers n.e.c.,561.9
2016,Bangladesh,Fertilizers n.e.c.,4286.59
2017,Bangladesh,Fertilizers n.e.c.,834.95
2002,Bangladesh,Monoammonium phosphate (MAP),1711.84
2003,Bangladesh,Monoammonium phosphate (MAP),4.74
2004,Bangladesh,Monoammonium phosphate (MAP),0.05
2005,Bangladesh,Monoammonium phosphate (MAP),0.4
2006,Bangladesh,Monoammonium phosphate (MAP),0.34
2007,Bangladesh,Monoammonium phosphate (MAP),10.22
2008,Bangladesh,Monoammonium phosphate (MAP),1.05
2009,Bangladesh,Monoammonium phosphate (MAP),1409.99
2010,Bangladesh,Monoammonium phosphate (MAP),5242.88
2011,Bangladesh,Monoammonium phosphate (MAP),226.89
2012,Bangladesh,Monoammonium phosphate (MAP),2.29
2013,Bangladesh,Monoammonium phosphate (MAP),10073.83
2014,Bangladesh,Monoammonium phosphate (MAP),2996.41
2015,Bangladesh,Monoammonium phosphate (MAP),6165.4
2016,Bangladesh,Monoammonium phosphate (MAP),4328.36
2017,Bangladesh,Monoammonium phosphate (MAP),5945.39
2002,Bangladesh,NPK fertilizers,513.49
2003,Bangladesh,NPK fertilizers,46.43
2004,Bangladesh,NPK fertilizers,206.81
2005,Bangladesh,NPK fertilizers,85.35
2006,Bangladesh,NPK fertilizers,204.2
2007,Bangladesh,NPK fertilizers,153.94
2008,Bangladesh,NPK fertilizers,496.77
2009,Bangladesh,NPK fertilizers,165.57
2010,Bangladesh,NPK fertilizers,1045.86
2011,Bangladesh,NPK fertilizers,374.12
2012,Bangladesh,NPK fertilizers,488.53
2013,Bangladesh,NPK fertilizers,590.94
2014,Bangladesh,NPK fertilizers,243.23
2016,Bangladesh,NPK fertilizers,106.16
2017,Bangladesh,NPK fertilizers,381.09
2002,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1794.42
2003,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1315.88
2004,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1334.25
2005,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1253.14
2006,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1331.88
2007,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1343.33
2008,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2302.43
2009,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1714.72
2010,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1816.09
2011,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1272.01
2012,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2584.16
2013,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2752.15
2014,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",576.39
2015,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3911.03
2016,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",739.57
2017,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",626.53
2002,Bangladesh,Other NP compounds,1027.83
2003,Bangladesh,Other NP compounds,21.23
2005,Bangladesh,Other NP compounds,0.2
2006,Bangladesh,Other NP compounds,52.5
2009,Bangladesh,Other NP compounds,32.55
2010,Bangladesh,Other NP compounds,60.58
2011,Bangladesh,Other NP compounds,20.96
2012,Bangladesh,Other NP compounds,34.57
2013,Bangladesh,Other NP compounds,9.95
2015,Bangladesh,Other NP compounds,1.77
2016,Bangladesh,Other NP compounds,100.78
2017,Bangladesh,Other NP compounds,1443.46
2002,Bangladesh,"Other phosphatic fertilizers, n.e.c.",159.88
2003,Bangladesh,"Other phosphatic fertilizers, n.e.c.",9956.6
2004,Bangladesh,"Other phosphatic fertilizers, n.e.c.",5861.71
2005,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.71
2007,Bangladesh,"Other phosphatic fertilizers, n.e.c.",1.6
2008,Bangladesh,"Other phosphatic fertilizers, n.e.c.",2.65
2009,Bangladesh,"Other phosphatic fertilizers, n.e.c.",2.01
2010,Bangladesh,"Other phosphatic fertilizers, n.e.c.",29.58
2011,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.08
2013,Bangladesh,"Other phosphatic fertilizers, n.e.c.",79.33
2015,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.02
2002,Bangladesh,"Other potassic fertilizers, n.e.c.",892.78
2003,Bangladesh,"Other potassic fertilizers, n.e.c.",436.22
2004,Bangladesh,"Other potassic fertilizers, n.e.c.",2417.11
2005,Bangladesh,"Other potassic fertilizers, n.e.c.",52.07
2006,Bangladesh,"Other potassic fertilizers, n.e.c.",12.52
2007,Bangladesh,"Other potassic fertilizers, n.e.c.",5.07
2008,Bangladesh,"Other potassic fertilizers, n.e.c.",2.93
2009,Bangladesh,"Other potassic fertilizers, n.e.c.",35.97
2010,Bangladesh,"Other potassic fertilizers, n.e.c.",67.62
2011,Bangladesh,"Other potassic fertilizers, n.e.c.",31574.13
2012,Bangladesh,"Other potassic fertilizers, n.e.c.",306.29
2013,Bangladesh,"Other potassic fertilizers, n.e.c.",0.2
2015,Bangladesh,"Other potassic fertilizers, n.e.c.",258.76
2017,Bangladesh,"Other potassic fertilizers, n.e.c.",0.3
2002,Bangladesh,Phosphate rock,7171.86
2003,Bangladesh,Phosphate rock,7795.9
2004,Bangladesh,Phosphate rock,9242.3
2005,Bangladesh,Phosphate rock,16743.26
2006,Bangladesh,Phosphate rock,16414.88
2007,Bangladesh,Phosphate rock,8249.76
2008,Bangladesh,Phosphate rock,25038.63
2009,Bangladesh,Phosphate rock,15704.64
2010,Bangladesh,Phosphate rock,8642.43
2011,Bangladesh,Phosphate rock,10715.7
2012,Bangladesh,Phosphate rock,13861.43
2013,Bangladesh,Phosphate rock,26508.89
2014,Bangladesh,Phosphate rock,14246.29
2015,Bangladesh,Phosphate rock,20593.25
2016,Bangladesh,Phosphate rock,4847.93
2017,Bangladesh,Phosphate rock,8294.35
2008,Bangladesh,PK compounds,0.12
2009,Bangladesh,PK compounds,0.42
2010,Bangladesh,PK compounds,0.02
2012,Bangladesh,PK compounds,5.91
2014,Bangladesh,PK compounds,4.02
2017,Bangladesh,PK compounds,3.92
2002,Bangladesh,Potassium chloride (muriate of potash) (MOP),25601.28
2003,Bangladesh,Potassium chloride (muriate of potash) (MOP),35181.64
2004,Bangladesh,Potassium chloride (muriate of potash) (MOP),50176.63
2005,Bangladesh,Potassium chloride (muriate of potash) (MOP),78893.08
2006,Bangladesh,Potassium chloride (muriate of potash) (MOP),54080.63
2007,Bangladesh,Potassium chloride (muriate of potash) (MOP),86415.35
2008,Bangladesh,Potassium chloride (muriate of potash) (MOP),234668.53
2009,Bangladesh,Potassium chloride (muriate of potash) (MOP),96792.08
2010,Bangladesh,Potassium chloride (muriate of potash) (MOP),179452.27
2011,Bangladesh,Potassium chloride (muriate of potash) (MOP),312389.42
2012,Bangladesh,Potassium chloride (muriate of potash) (MOP),373623.18
2013,Bangladesh,Potassium chloride (muriate of potash) (MOP),175188.93
2014,Bangladesh,Potassium chloride (muriate of potash) (MOP),144243.94
2015,Bangladesh,Potassium chloride (muriate of potash) (MOP),248597.39
2016,Bangladesh,Potassium chloride (muriate of potash) (MOP),155715.72
2017,Bangladesh,Potassium chloride (muriate of potash) (MOP),200209.34
2002,Bangladesh,Potassium nitrate,18.91
2003,Bangladesh,Potassium nitrate,17.17
2004,Bangladesh,Potassium nitrate,14.78
2005,Bangladesh,Potassium nitrate,23.25
2006,Bangladesh,Potassium nitrate,104.47
2007,Bangladesh,Potassium nitrate,15.67
2008,Bangladesh,Potassium nitrate,0.49
2009,Bangladesh,Potassium nitrate,22.86
2010,Bangladesh,Potassium nitrate,100.16
2011,Bangladesh,Potassium nitrate,51.39
2012,Bangladesh,Potassium nitrate,346.92
2013,Bangladesh,Potassium nitrate,120.27
2014,Bangladesh,Potassium nitrate,158.26
2015,Bangladesh,Potassium nitrate,215.74
2016,Bangladesh,Potassium nitrate,254.73
2017,Bangladesh,Potassium nitrate,271.8
2002,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),1015.65
2003,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),1021.43
2004,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),3172.09
2005,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),3341.94
2006,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),2262.88
2007,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),2924.28
2008,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),5916.38
2009,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),4318.12
2010,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),3586.75
2011,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),5402.54
2012,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),5741.04
2013,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),4018.9
2014,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),841.62
2015,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),5260.69
2016,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),69.06
2017,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),1523.62
2002,Bangladesh,Sodium nitrate,49.58
2003,Bangladesh,Sodium nitrate,52.39
2004,Bangladesh,Sodium nitrate,52.32
2005,Bangladesh,Sodium nitrate,66.39
2006,Bangladesh,Sodium nitrate,68.35
2007,Bangladesh,Sodium nitrate,28.45
2008,Bangladesh,Sodium nitrate,38.49
2009,Bangladesh,Sodium nitrate,121.91
2010,Bangladesh,Sodium nitrate,114.45
2011,Bangladesh,Sodium nitrate,189.0
2012,Bangladesh,Sodium nitrate,76.22
2013,Bangladesh,Sodium nitrate,57.12
2014,Bangladesh,Sodium nitrate,244.28
2015,Bangladesh,Sodium nitrate,27.19
2016,Bangladesh,Sodium nitrate,89.01
2017,Bangladesh,Sodium nitrate,204.81
2002,Bangladesh,Superphosphates above 35%,47170.67
2003,Bangladesh,Superphosphates above 35%,51309.96
2004,Bangladesh,Superphosphates above 35%,77138.25
2005,Bangladesh,Superphosphates above 35%,125087.81
2006,Bangladesh,Superphosphates above 35%,63989.33
2007,Bangladesh,Superphosphates above 35%,62344.48
2008,Bangladesh,Superphosphates above 35%,336620.4
2009,Bangladesh,Superphosphates above 35%,142844.31
2010,Bangladesh,Superphosphates above 35%,170323.77
2011,Bangladesh,Superphosphates above 35%,419272.13
2012,Bangladesh,Superphosphates above 35%,225233.61
2013,Bangladesh,Superphosphates above 35%,157281.52
2014,Bangladesh,Superphosphates above 35%,246072.61
2015,Bangladesh,Superphosphates above 35%,296697.34
2016,Bangladesh,Superphosphates above 35%,190389.71
2017,Bangladesh,Superphosphates above 35%,115859.87
2017,Bangladesh,"Superphosphates, other",17.45
2002,Bangladesh,Urea,34879.41
2003,Bangladesh,Urea,1871.73
2004,Bangladesh,Urea,40178.07
2005,Bangladesh,Urea,99243.72
2006,Bangladesh,Urea,130735.06
2007,Bangladesh,Urea,206812.98
2008,Bangladesh,Urea,547206.81
2009,Bangladesh,Urea,232165.05
2010,Bangladesh,Urea,486394.17
2011,Bangladesh,Urea,783413.21
2012,Bangladesh,Urea,317082.85
2013,Bangladesh,Urea,309467.39
2014,Bangladesh,Urea,251597.98
2015,Bangladesh,Urea,396669.35
2016,Bangladesh,Urea,149603.66
2017,Bangladesh,Urea,3249.63
2004,Bangladesh,Urea and ammonium nitrate solutions (UAN),0.02
2007,Bangladesh,Urea and ammonium nitrate solutions (UAN),7.12
2011,Bangladesh,Urea and ammonium nitrate solutions (UAN),23.87
2013,Bangladesh,Urea and ammonium nitrate solutions (UAN),24.23
2005,Bhutan,"Ammonia, anhydrous",0.07
2006,Bhutan,"Ammonia, anhydrous",0.02
2007,Bhutan,"Ammonia, anhydrous",0.15
2008,Bhutan,"Ammonia, anhydrous",0.05
2009,Bhutan,"Ammonia, anhydrous",0.28
2010,Bhutan,"Ammonia, anhydrous",0.11
2012,Bhutan,"Ammonia, anhydrous",0.14
2005,Bhutan,Ammonium nitrate (AN),24.49
2006,Bhutan,Ammonium nitrate (AN),51.21
2007,Bhutan,Ammonium nitrate (AN),30.99
2008,Bhutan,Ammonium nitrate (AN),10.44
2009,Bhutan,Ammonium nitrate (AN),18.23
2010,Bhutan,Ammonium nitrate (AN),0.31
2011,Bhutan,Ammonium nitrate (AN),21.07
2012,Bhutan,Ammonium nitrate (AN),64.03
2005,Bhutan,Ammonium sulphate,0.18
2006,Bhutan,Ammonium sulphate,0.07
2007,Bhutan,Ammonium sulphate,0.03
2008,Bhutan,Ammonium sulphate,0.22
2009,Bhutan,Ammonium sulphate,0.23
2010,Bhutan,Ammonium sulphate,0.32
2011,Bhutan,Ammonium sulphate,0.25
2012,Bhutan,Ammonium sulphate,0.19
2005,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.59
2006,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.27
2007,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.56
2008,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.31
2009,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2010,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,9.0
2011,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.02
2012,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2005,Bhutan,Diammonium phosphate (DAP),0.41
2008,Bhutan,Diammonium phosphate (DAP),0.02
2010,Bhutan,Diammonium phosphate (DAP),0.07
2012,Bhutan,Diammonium phosphate (DAP),0.04
2008,Bhutan,Fertilizers n.e.c.,7.92
2009,Bhutan,Fertilizers n.e.c.,0.53
2005,Bhutan,Monoammonium phosphate (MAP),0.01
2006,Bhutan,Monoammonium phosphate (MAP),0.01
2007,Bhutan,Monoammonium phosphate (MAP),0.03
2008,Bhutan,Monoammonium phosphate (MAP),0.09
2009,Bhutan,Monoammonium phosphate (MAP),0.15
2010,Bhutan,Monoammonium phosphate (MAP),0.02
2011,Bhutan,Monoammonium phosphate (MAP),0.03
2012,Bhutan,Monoammonium phosphate (MAP),0.04
2006,Bhutan,NPK fertilizers,0.94
2007,Bhutan,NPK fertilizers,2.34
2008,Bhutan,NPK fertilizers,326.55
2009,Bhutan,NPK fertilizers,53.07
2010,Bhutan,NPK fertilizers,121.99
2011,Bhutan,NPK fertilizers,766.04
2012,Bhutan,NPK fertilizers,480.55
2005,Bhutan,"Other nitrogenous fertilizers, n.e.c.",17.23
2006,Bhutan,"Other nitrogenous fertilizers, n.e.c.",13.4
2007,Bhutan,"Other nitrogenous fertilizers, n.e.c.",15.82
2008,Bhutan,"Other nitrogenous fertilizers, n.e.c.",30.14
2009,Bhutan,"Other nitrogenous fertilizers, n.e.c.",38.55
2010,Bhutan,"Other nitrogenous fertilizers, n.e.c.",24.32
2011,Bhutan,"Other nitrogenous fertilizers, n.e.c.",35.08
2012,Bhutan,"Other nitrogenous fertilizers, n.e.c.",23.84
2006,Bhutan,Other NP compounds,0.01
2009,Bhutan,Other NP compounds,0.01
2010,Bhutan,Other NP compounds,0.04
2012,Bhutan,Other NP compounds,0.25
2005,Bhutan,"Other phosphatic fertilizers, n.e.c.",50.61
