Year,Area,Item,Value
2009,Saudi Arabia,Superphosphates above 35%,2830.0
2010,Saudi Arabia,Superphosphates above 35%,100.0
2011,Saudi Arabia,Superphosphates above 35%,48.0
2012,Saudi Arabia,Superphosphates above 35%,168.0
2013,Saudi Arabia,Superphosphates above 35%,52.55
2015,Saudi Arabia,Superphosphates above 35%,1279.56
2016,Saudi Arabia,Superphosphates above 35%,55.05
2017,Saudi Arabia,Superphosphates above 35%,299.25
2002,Saudi Arabia,Urea,1728625.32
2003,Saudi Arabia,Urea,1670580.44
2004,Saudi Arabia,Urea,1774911.25
2005,Saudi Arabia,Urea,1811512.2
2006,Saudi Arabia,Urea,2522141.57
2007,Saudi Arabia,Urea,2952245.19
2008,Saudi Arabia,Urea,3075533.6
2009,Saudi Arabia,Urea,3011895.06
2010,Saudi Arabia,Urea,3120619.08
2011,Saudi Arabia,Urea,3079250.98
2012,Saudi Arabia,Urea,3049296.24
2013,Saudi Arabia,Urea,2690505.2
2014,Saudi Arabia,Urea,2809984.29
2015,Saudi Arabia,Urea,3533939.54
2016,Saudi Arabia,Urea,3578155.83
2017,Saudi Arabia,Urea,2504340.13
2005,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),2.15
2006,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),23.56
2007,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),5.36
2008,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),6.85
2009,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),8144.41
2011,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),6056.0
2012,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),7975.73
2013,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),7833.75
2014,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),1134.41
2015,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),118.11
2016,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),1442.22
2017,Saudi Arabia,Urea and ammonium nitrate solutions (UAN),6061.51
2002,Singapore,"Ammonia, anhydrous",2555.22
2003,Singapore,"Ammonia, anhydrous",163.77
2004,Singapore,"Ammonia, anhydrous",95.95
2005,Singapore,"Ammonia, anhydrous",136.86
2006,Singapore,"Ammonia, anhydrous",27.63
2007,Singapore,"Ammonia, anhydrous",95.63
2008,Singapore,"Ammonia, anhydrous",60.63
2009,Singapore,"Ammonia, anhydrous",61.23
2010,Singapore,"Ammonia, anhydrous",83.76
2011,Singapore,"Ammonia, anhydrous",95.22
2012,Singapore,"Ammonia, anhydrous",84.74
2013,Singapore,"Ammonia, anhydrous",99.94
2014,Singapore,"Ammonia, anhydrous",3192.93
2015,Singapore,"Ammonia, anhydrous",119.71
2016,Singapore,"Ammonia, anhydrous",130.86
2017,Singapore,"Ammonia, anhydrous",109.86
2002,Singapore,Ammonium nitrate (AN),57.78
2003,Singapore,Ammonium nitrate (AN),417.51
2004,Singapore,Ammonium nitrate (AN),107.91
2005,Singapore,Ammonium nitrate (AN),1.27
2006,Singapore,Ammonium nitrate (AN),3.05
2007,Singapore,Ammonium nitrate (AN),8.48
2008,Singapore,Ammonium nitrate (AN),7.78
2009,Singapore,Ammonium nitrate (AN),9.51
2010,Singapore,Ammonium nitrate (AN),310.02
2011,Singapore,Ammonium nitrate (AN),7.61
2012,Singapore,Ammonium nitrate (AN),3.71
2013,Singapore,Ammonium nitrate (AN),3.39
2014,Singapore,Ammonium nitrate (AN),93.45
2015,Singapore,Ammonium nitrate (AN),158.84
2016,Singapore,Ammonium nitrate (AN),0.09
2017,Singapore,Ammonium nitrate (AN),20.26
2002,Singapore,Ammonium sulphate,6.09
2003,Singapore,Ammonium sulphate,13.14
2004,Singapore,Ammonium sulphate,6.33
2005,Singapore,Ammonium sulphate,0.24
2006,Singapore,Ammonium sulphate,84.75
2007,Singapore,Ammonium sulphate,100.3
2008,Singapore,Ammonium sulphate,27.0
2009,Singapore,Ammonium sulphate,1110.41
2010,Singapore,Ammonium sulphate,11954.21
2011,Singapore,Ammonium sulphate,1208.36
2012,Singapore,Ammonium sulphate,5073.64
2013,Singapore,Ammonium sulphate,1934.56
2014,Singapore,Ammonium sulphate,51117.61
2015,Singapore,Ammonium sulphate,39310.39
2016,Singapore,Ammonium sulphate,52439.41
2017,Singapore,Ammonium sulphate,57607.25
2002,Singapore,Diammonium phosphate (DAP),5.03
2003,Singapore,Diammonium phosphate (DAP),6.01
2004,Singapore,Diammonium phosphate (DAP),11.61
2005,Singapore,Diammonium phosphate (DAP),1.01
2006,Singapore,Diammonium phosphate (DAP),0.7
2007,Singapore,Diammonium phosphate (DAP),80.0
2008,Singapore,Diammonium phosphate (DAP),3.83
2009,Singapore,Diammonium phosphate (DAP),3.1
2010,Singapore,Diammonium phosphate (DAP),49.65
2011,Singapore,Diammonium phosphate (DAP),61.95
2012,Singapore,Diammonium phosphate (DAP),112.26
2013,Singapore,Diammonium phosphate (DAP),150.86
2014,Singapore,Diammonium phosphate (DAP),1.29
2015,Singapore,Diammonium phosphate (DAP),49.78
2016,Singapore,Diammonium phosphate (DAP),72.62
2017,Singapore,Diammonium phosphate (DAP),359.02
2002,Singapore,Fertilizers n.e.c.,590.07
2003,Singapore,Fertilizers n.e.c.,568.59
2004,Singapore,Fertilizers n.e.c.,848.11
2005,Singapore,Fertilizers n.e.c.,1208.77
2006,Singapore,Fertilizers n.e.c.,742.67
2007,Singapore,Fertilizers n.e.c.,5892.38
2008,Singapore,Fertilizers n.e.c.,1220.34
2009,Singapore,Fertilizers n.e.c.,1414.44
2010,Singapore,Fertilizers n.e.c.,1186.01
2011,Singapore,Fertilizers n.e.c.,780.02
2012,Singapore,Fertilizers n.e.c.,313.98
2013,Singapore,Fertilizers n.e.c.,271.26
2014,Singapore,Fertilizers n.e.c.,268.82
2015,Singapore,Fertilizers n.e.c.,495.02
2016,Singapore,Fertilizers n.e.c.,784.07
2017,Singapore,Fertilizers n.e.c.,1080.95
2002,Singapore,Monoammonium phosphate (MAP),120.26
2003,Singapore,Monoammonium phosphate (MAP),0.01
2004,Singapore,Monoammonium phosphate (MAP),8.09
2005,Singapore,Monoammonium phosphate (MAP),100.74
2006,Singapore,Monoammonium phosphate (MAP),6.03
2007,Singapore,Monoammonium phosphate (MAP),204.03
2008,Singapore,Monoammonium phosphate (MAP),1.02
2009,Singapore,Monoammonium phosphate (MAP),77.71
2010,Singapore,Monoammonium phosphate (MAP),50.42
2011,Singapore,Monoammonium phosphate (MAP),3.81
2012,Singapore,Monoammonium phosphate (MAP),45.13
2013,Singapore,Monoammonium phosphate (MAP),1.84
2014,Singapore,Monoammonium phosphate (MAP),39.49
2015,Singapore,Monoammonium phosphate (MAP),48.7
2016,Singapore,Monoammonium phosphate (MAP),22.11
2017,Singapore,Monoammonium phosphate (MAP),87.66
2002,Singapore,NPK fertilizers,364.1
2003,Singapore,NPK fertilizers,941.95
2004,Singapore,NPK fertilizers,1060.46
2005,Singapore,NPK fertilizers,1890.16
2006,Singapore,NPK fertilizers,2303.37
2007,Singapore,NPK fertilizers,1575.62
2008,Singapore,NPK fertilizers,2345.53
2009,Singapore,NPK fertilizers,1032.01
2010,Singapore,NPK fertilizers,1149.96
2011,Singapore,NPK fertilizers,1992.27
2012,Singapore,NPK fertilizers,3321.78
2013,Singapore,NPK fertilizers,3623.37
2014,Singapore,NPK fertilizers,7438.27
2015,Singapore,NPK fertilizers,2345.18
2016,Singapore,NPK fertilizers,1149.49
2017,Singapore,NPK fertilizers,1352.87
2002,Singapore,"Other nitrogenous fertilizers, n.e.c.",6849.26
2003,Singapore,"Other nitrogenous fertilizers, n.e.c.",7411.92
2004,Singapore,"Other nitrogenous fertilizers, n.e.c.",9133.96
2005,Singapore,"Other nitrogenous fertilizers, n.e.c.",7008.67
2006,Singapore,"Other nitrogenous fertilizers, n.e.c.",4653.75
2007,Singapore,"Other nitrogenous fertilizers, n.e.c.",14519.75
2008,Singapore,"Other nitrogenous fertilizers, n.e.c.",2036.88
2009,Singapore,"Other nitrogenous fertilizers, n.e.c.",1613.44
2010,Singapore,"Other nitrogenous fertilizers, n.e.c.",2387.17
2011,Singapore,"Other nitrogenous fertilizers, n.e.c.",2593.15
2012,Singapore,"Other nitrogenous fertilizers, n.e.c.",2295.77
2013,Singapore,"Other nitrogenous fertilizers, n.e.c.",2713.22
2014,Singapore,"Other nitrogenous fertilizers, n.e.c.",3313.82
2015,Singapore,"Other nitrogenous fertilizers, n.e.c.",4142.58
2016,Singapore,"Other nitrogenous fertilizers, n.e.c.",4494.82
2017,Singapore,"Other nitrogenous fertilizers, n.e.c.",5527.74
2002,Singapore,Other NP compounds,21.52
2003,Singapore,Other NP compounds,21.02
2004,Singapore,Other NP compounds,6.97
2011,Singapore,Other NP compounds,14.59
2012,Singapore,Other NP compounds,71.17
2013,Singapore,Other NP compounds,66.32
2014,Singapore,Other NP compounds,42.49
2015,Singapore,Other NP compounds,36.4
2016,Singapore,Other NP compounds,59.9
2017,Singapore,Other NP compounds,0.12
2002,Singapore,"Other phosphatic fertilizers, n.e.c.",39.8
2003,Singapore,"Other phosphatic fertilizers, n.e.c.",145.44
2004,Singapore,"Other phosphatic fertilizers, n.e.c.",98.8
2005,Singapore,"Other phosphatic fertilizers, n.e.c.",367.36
2006,Singapore,"Other phosphatic fertilizers, n.e.c.",1288.03
2007,Singapore,"Other phosphatic fertilizers, n.e.c.",3332.33
2008,Singapore,"Other phosphatic fertilizers, n.e.c.",1720.16
2009,Singapore,"Other phosphatic fertilizers, n.e.c.",611.84
2010,Singapore,"Other phosphatic fertilizers, n.e.c.",880.82
2011,Singapore,"Other phosphatic fertilizers, n.e.c.",191.36
2012,Singapore,"Other phosphatic fertilizers, n.e.c.",32.37
2013,Singapore,"Other phosphatic fertilizers, n.e.c.",15.32
2014,Singapore,"Other phosphatic fertilizers, n.e.c.",15.33
2015,Singapore,"Other phosphatic fertilizers, n.e.c.",7.14
2016,Singapore,"Other phosphatic fertilizers, n.e.c.",8.52
2017,Singapore,"Other phosphatic fertilizers, n.e.c.",0.0
2002,Singapore,"Other potassic fertilizers, n.e.c.",9950.98
2003,Singapore,"Other potassic fertilizers, n.e.c.",3590.33
2004,Singapore,"Other potassic fertilizers, n.e.c.",13.14
2005,Singapore,"Other potassic fertilizers, n.e.c.",26.11
2006,Singapore,"Other potassic fertilizers, n.e.c.",61.33
2007,Singapore,"Other potassic fertilizers, n.e.c.",16.26
2008,Singapore,"Other potassic fertilizers, n.e.c.",12.22
2009,Singapore,"Other potassic fertilizers, n.e.c.",20.75
2010,Singapore,"Other potassic fertilizers, n.e.c.",33.97
2011,Singapore,"Other potassic fertilizers, n.e.c.",34.16
2012,Singapore,"Other potassic fertilizers, n.e.c.",102.01
2013,Singapore,"Other potassic fertilizers, n.e.c.",30.71
2014,Singapore,"Other potassic fertilizers, n.e.c.",75.88
2015,Singapore,"Other potassic fertilizers, n.e.c.",61.42
2016,Singapore,"Other potassic fertilizers, n.e.c.",78.31
2017,Singapore,"Other potassic fertilizers, n.e.c.",0.03
2002,Singapore,Phosphate rock,11.3
2005,Singapore,Phosphate rock,28.33
2006,Singapore,Phosphate rock,30.27
2007,Singapore,Phosphate rock,55.19
2008,Singapore,Phosphate rock,14.53
2009,Singapore,Phosphate rock,10.65
2010,Singapore,Phosphate rock,4.25
2011,Singapore,Phosphate rock,13.49
2012,Singapore,Phosphate rock,40.3
2013,Singapore,Phosphate rock,150.79
2014,Singapore,Phosphate rock,13.57
2015,Singapore,Phosphate rock,1.94
2016,Singapore,Phosphate rock,13787.17
2017,Singapore,Phosphate rock,31948.87
2002,Singapore,PK compounds,12.25
2011,Singapore,PK compounds,30.93
2012,Singapore,PK compounds,98.76
2013,Singapore,PK compounds,38.31
2014,Singapore,PK compounds,40.31
2015,Singapore,PK compounds,235.21
2016,Singapore,PK compounds,36.24
2017,Singapore,PK compounds,74.92
2002,Singapore,Potassium chloride (muriate of potash) (MOP),10656.93
2003,Singapore,Potassium chloride (muriate of potash) (MOP),12411.16
2004,Singapore,Potassium chloride (muriate of potash) (MOP),18050.09
2005,Singapore,Potassium chloride (muriate of potash) (MOP),17386.35
2006,Singapore,Potassium chloride (muriate of potash) (MOP),16517.25
2007,Singapore,Potassium chloride (muriate of potash) (MOP),14557.07
2008,Singapore,Potassium chloride (muriate of potash) (MOP),35576.68
2009,Singapore,Potassium chloride (muriate of potash) (MOP),24295.36
2010,Singapore,Potassium chloride (muriate of potash) (MOP),44951.43
2011,Singapore,Potassium chloride (muriate of potash) (MOP),29140.47
2012,Singapore,Potassium chloride (muriate of potash) (MOP),11819.44
2013,Singapore,Potassium chloride (muriate of potash) (MOP),5666.74
2014,Singapore,Potassium chloride (muriate of potash) (MOP),7265.15
2015,Singapore,Potassium chloride (muriate of potash) (MOP),6239.63
2016,Singapore,Potassium chloride (muriate of potash) (MOP),5517.26
2017,Singapore,Potassium chloride (muriate of potash) (MOP),10633.27
2002,Singapore,Potassium nitrate,48.68
2003,Singapore,Potassium nitrate,154.74
2004,Singapore,Potassium nitrate,18.38
2005,Singapore,Potassium nitrate,44.03
2006,Singapore,Potassium nitrate,42.33
2007,Singapore,Potassium nitrate,129.66
2008,Singapore,Potassium nitrate,94.95
2009,Singapore,Potassium nitrate,0.35
2010,Singapore,Potassium nitrate,0.82
2011,Singapore,Potassium nitrate,0.38
2012,Singapore,Potassium nitrate,26.25
2013,Singapore,Potassium nitrate,74.54
2014,Singapore,Potassium nitrate,26.37
2015,Singapore,Potassium nitrate,50.62
2016,Singapore,Potassium nitrate,437.07
2017,Singapore,Potassium nitrate,553.69
2002,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.14
2004,Singapore,Potassium sulphate (sulphate of potash) (SOP),15.24
2005,Singapore,Potassium sulphate (sulphate of potash) (SOP),136.86
2006,Singapore,Potassium sulphate (sulphate of potash) (SOP),37.07
2007,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.35
2008,Singapore,Potassium sulphate (sulphate of potash) (SOP),74.27
2009,Singapore,Potassium sulphate (sulphate of potash) (SOP),3.55
2010,Singapore,Potassium sulphate (sulphate of potash) (SOP),187.41
2011,Singapore,Potassium sulphate (sulphate of potash) (SOP),1.62
2012,Singapore,Potassium sulphate (sulphate of potash) (SOP),40.71
2013,Singapore,Potassium sulphate (sulphate of potash) (SOP),8.16
2014,Singapore,Potassium sulphate (sulphate of potash) (SOP),29.57
2015,Singapore,Potassium sulphate (sulphate of potash) (SOP),2575.7
2016,Singapore,Potassium sulphate (sulphate of potash) (SOP),3648.6
2017,Singapore,Potassium sulphate (sulphate of potash) (SOP),4641.93
2002,Singapore,Sodium nitrate,20.38
2003,Singapore,Sodium nitrate,30.09
2004,Singapore,Sodium nitrate,31.18
2005,Singapore,Sodium nitrate,392.63
2006,Singapore,Sodium nitrate,0.89
2007,Singapore,Sodium nitrate,14.42
2008,Singapore,Sodium nitrate,62.66
2009,Singapore,Sodium nitrate,41.47
2010,Singapore,Sodium nitrate,304.7
2011,Singapore,Sodium nitrate,24.98
2012,Singapore,Sodium nitrate,8.81
2013,Singapore,Sodium nitrate,11.67
2014,Singapore,Sodium nitrate,1.13
2015,Singapore,Sodium nitrate,5.41
2016,Singapore,Sodium nitrate,0.29
2017,Singapore,Sodium nitrate,27.95
2012,Singapore,Superphosphates above 35%,1.26
2002,Singapore,Urea,2699.88
2003,Singapore,Urea,2847.08
2004,Singapore,Urea,84.24
2005,Singapore,Urea,2259.23
2006,Singapore,Urea,706.33
2007,Singapore,Urea,2488.89
2008,Singapore,Urea,270.45
2009,Singapore,Urea,58.46
2010,Singapore,Urea,73.28
2011,Singapore,Urea,1630.96
2012,Singapore,Urea,195.05
2013,Singapore,Urea,676.59
2014,Singapore,Urea,1289.55
2015,Singapore,Urea,1452.17
2016,Singapore,Urea,1106.58
2017,Singapore,Urea,3492.26
2002,Singapore,Urea and ammonium nitrate solutions (UAN),0.2
2005,Singapore,Urea and ammonium nitrate solutions (UAN),0.17
2017,Singapore,Urea and ammonium nitrate solutions (UAN),0.0
2007,Sri Lanka,"Ammonia, anhydrous",0.0
2010,Sri Lanka,"Ammonia, anhydrous",6.0
2011,Sri Lanka,"Ammonia, anhydrous",1.32
2012,Sri Lanka,"Ammonia, anhydrous",79.84
2013,Sri Lanka,"Ammonia, anhydrous",50.32
2014,Sri Lanka,"Ammonia, anhydrous",77.12
2015,Sri Lanka,"Ammonia, anhydrous",182.66
2016,Sri Lanka,"Ammonia, anhydrous",134.88
2017,Sri Lanka,"Ammonia, anhydrous",160.14
2014,Sri Lanka,Ammonium nitrate (AN),1.0
2015,Sri Lanka,Ammonium nitrate (AN),3.0
2002,Sri Lanka,Ammonium sulphate,10.75
2003,Sri Lanka,Ammonium sulphate,6.47
2004,Sri Lanka,Ammonium sulphate,10.93
2005,Sri Lanka,Ammonium sulphate,6.01
2006,Sri Lanka,Ammonium sulphate,24.2
2007,Sri Lanka,Ammonium sulphate,14.5
2008,Sri Lanka,Ammonium sulphate,26.32
2009,Sri Lanka,Ammonium sulphate,3.8
2010,Sri Lanka,Ammonium sulphate,2.8
2011,Sri Lanka,Ammonium sulphate,1.53
2012,Sri Lanka,Ammonium sulphate,5.25
2013,Sri Lanka,Ammonium sulphate,5.97
2014,Sri Lanka,Ammonium sulphate,3.88
2015,Sri Lanka,Ammonium sulphate,0.75
2002,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.1
2003,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4.6
2004,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,205.3
2006,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,34.97
2007,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,61.4
2008,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2.8
2009,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.0
2010,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.04
2011,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2014,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2015,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2.7
2016,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,137.28
2017,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,25.87
2007,Sri Lanka,Diammonium phosphate (DAP),0.3
2008,Sri Lanka,Diammonium phosphate (DAP),0.5
2010,Sri Lanka,Diammonium phosphate (DAP),0.25
2011,Sri Lanka,Diammonium phosphate (DAP),0.25
2002,Sri Lanka,Fertilizers n.e.c.,24.88
2003,Sri Lanka,Fertilizers n.e.c.,143.19
2004,Sri Lanka,Fertilizers n.e.c.,75.77
2005,Sri Lanka,Fertilizers n.e.c.,136.19
2006,Sri Lanka,Fertilizers n.e.c.,176.1
2007,Sri Lanka,Fertilizers n.e.c.,184.81
2008,Sri Lanka,Fertilizers n.e.c.,446.95
2009,Sri Lanka,Fertilizers n.e.c.,246.75
2010,Sri Lanka,Fertilizers n.e.c.,494.79
2011,Sri Lanka,Fertilizers n.e.c.,484.44
2012,Sri Lanka,Fertilizers n.e.c.,699.11
2013,Sri Lanka,Fertilizers n.e.c.,96.72
2014,Sri Lanka,Fertilizers n.e.c.,3238.31
2015,Sri Lanka,Fertilizers n.e.c.,1844.53
2016,Sri Lanka,Fertilizers n.e.c.,2432.82
2017,Sri Lanka,Fertilizers n.e.c.,1703.3
2005,Sri Lanka,Monoammonium phosphate (MAP),9.45
2009,Sri Lanka,Monoammonium phosphate (MAP),2.0
2011,Sri Lanka,Monoammonium phosphate (MAP),4.5
2002,Sri Lanka,NPK fertilizers,8.56
2003,Sri Lanka,NPK fertilizers,1.41
2004,Sri Lanka,NPK fertilizers,2.97
2005,Sri Lanka,NPK fertilizers,34.63
2006,Sri Lanka,NPK fertilizers,19.26
2007,Sri Lanka,NPK fertilizers,2.55
2008,Sri Lanka,NPK fertilizers,0.5
2009,Sri Lanka,NPK fertilizers,0.02
2010,Sri Lanka,NPK fertilizers,541.61
2011,Sri Lanka,NPK fertilizers,457.01
2012,Sri Lanka,NPK fertilizers,268.74
2014,Sri Lanka,NPK fertilizers,10.77
2016,Sri Lanka,NPK fertilizers,0.04
2017,Sri Lanka,NPK fertilizers,29.3
2002,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",91.89
2003,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",43.78
2004,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",83.86
2005,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",142.42
2006,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",89.56
2007,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",109.53
2008,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",106.34
2009,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",19.28
2010,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",2.96
2011,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",123.02
2012,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",248.53
2013,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",280.9
2014,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",1491.52
2015,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",1536.7
2016,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",247.47
2017,Sri Lanka,"Other nitrogenous fertilizers, n.e.c.",802.29
2002,Sri Lanka,Other NP compounds,1.03
2003,Sri Lanka,Other NP compounds,2.48
2004,Sri Lanka,Other NP compounds,28.05
2005,Sri Lanka,Other NP compounds,29.52
2006,Sri Lanka,Other NP compounds,0.5
2007,Sri Lanka,Other NP compounds,15.71
2010,Sri Lanka,Other NP compounds,2.04
2011,Sri Lanka,Other NP compounds,18.34
2013,Sri Lanka,Other NP compounds,5.92
2014,Sri Lanka,Other NP compounds,0.3
2015,Sri Lanka,Other NP compounds,0.27
2016,Sri Lanka,Other NP compounds,0.02
2017,Sri Lanka,Other NP compounds,1.61
2002,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",0.5
2003,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",0.05
2004,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",59.08
2005,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",188.29
2006,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",264.44
2007,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",179.36
2008,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",1004.79
2009,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",450.15
2010,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",18.96
2011,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",2.38
2012,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",147.09
2013,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",25.76
2014,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",92.84
2015,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",20.63
2016,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",15.95
2002,Sri Lanka,"Other potassic fertilizers, n.e.c.",43.28
2003,Sri Lanka,"Other potassic fertilizers, n.e.c.",12.62
2004,Sri Lanka,"Other potassic fertilizers, n.e.c.",6.58
2005,Sri Lanka,"Other potassic fertilizers, n.e.c.",9.15
2006,Sri Lanka,"Other potassic fertilizers, n.e.c.",100.18
2007,Sri Lanka,"Other potassic fertilizers, n.e.c.",36.37
2008,Sri Lanka,"Other potassic fertilizers, n.e.c.",5.73
2009,Sri Lanka,"Other potassic fertilizers, n.e.c.",1.43
2010,Sri Lanka,"Other potassic fertilizers, n.e.c.",0.14
2011,Sri Lanka,"Other potassic fertilizers, n.e.c.",0.97
2012,Sri Lanka,"Other potassic fertilizers, n.e.c.",6.16
2013,Sri Lanka,"Other potassic fertilizers, n.e.c.",0.0
2014,Sri Lanka,"Other potassic fertilizers, n.e.c.",17.44
2015,Sri Lanka,"Other potassic fertilizers, n.e.c.",0.08
2016,Sri Lanka,"Other potassic fertilizers, n.e.c.",3.57
2017,Sri Lanka,"Other potassic fertilizers, n.e.c.",2.44
2002,Sri Lanka,Phosphate rock,0.1
2004,Sri Lanka,Phosphate rock,1.0
2006,Sri Lanka,Phosphate rock,2.0
2009,Sri Lanka,Phosphate rock,3.0
2011,Sri Lanka,Phosphate rock,0.03
2013,Sri Lanka,Phosphate rock,27.52
2014,Sri Lanka,Phosphate rock,0.09
2015,Sri Lanka,Phosphate rock,0.29
2016,Sri Lanka,Phosphate rock,0.69
2017,Sri Lanka,Phosphate rock,0.2
2002,Sri Lanka,PK compounds,0.53
2005,Sri Lanka,PK compounds,0.5
2006,Sri Lanka,PK compounds,0.15
2007,Sri Lanka,PK compounds,0.01
2008,Sri Lanka,PK compounds,1.0
2011,Sri Lanka,PK compounds,121.07
2013,Sri Lanka,PK compounds,0.52
2014,Sri Lanka,PK compounds,5.18
2015,Sri Lanka,PK compounds,0.89
2016,Sri Lanka,PK compounds,3.33
2003,Sri Lanka,Potassium chloride (muriate of potash) (MOP),6.0
2004,Sri Lanka,Potassium chloride (muriate of potash) (MOP),0.14
2006,Sri Lanka,Potassium chloride (muriate of potash) (MOP),1.26
2007,Sri Lanka,Potassium chloride (muriate of potash) (MOP),1.0
2008,Sri Lanka,Potassium chloride (muriate of potash) (MOP),1.4
2010,Sri Lanka,Potassium chloride (muriate of potash) (MOP),1.0
2012,Sri Lanka,Potassium chloride (muriate of potash) (MOP),3.0
2013,Sri Lanka,Potassium chloride (muriate of potash) (MOP),1.25
2015,Sri Lanka,Potassium chloride (muriate of potash) (MOP),0.06
2016,Sri Lanka,Potassium chloride (muriate of potash) (MOP),0.2
2017,Sri Lanka,Potassium chloride (muriate of potash) (MOP),0.09
2002,Sri Lanka,Potassium nitrate,0.01
2004,Sri Lanka,Potassium nitrate,0.5
2012,Sri Lanka,Potassium nitrate,0.5
2002,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),7.15
2003,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),6.2
2004,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),6.1
2005,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),12.23
2006,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),6.98
2007,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),2.55
2009,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),0.5
2010,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),0.2
2012,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),2.4
2013,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),0.0
2014,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),1.5
2015,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),0.5
2010,Sri Lanka,Sodium nitrate,0.01
2002,Sri Lanka,Superphosphates above 35%,6.9
2003,Sri Lanka,Superphosphates above 35%,1.1
2004,Sri Lanka,Superphosphates above 35%,6.0
2005,Sri Lanka,Superphosphates above 35%,1.5
2006,Sri Lanka,Superphosphates above 35%,2.0
2007,Sri Lanka,Superphosphates above 35%,3.2
2008,Sri Lanka,Superphosphates above 35%,0.75
2009,Sri Lanka,Superphosphates above 35%,0.7
2010,Sri Lanka,Superphosphates above 35%,7.65
2011,Sri Lanka,Superphosphates above 35%,0.35
2012,Sri Lanka,Superphosphates above 35%,2.65
