Year,Area,Item,Value
2011,Malaysia,"Superphosphates, other",1786.0
2005,Malaysia,Urea,672.0
2006,Malaysia,Urea,750354.81
2007,Malaysia,Urea,1000200.82
2005,Malaysia,Urea and ammonium nitrate solutions (UAN),3375.0
2008,Malaysia,Urea and ammonium nitrate solutions (UAN),131.88
2009,Malaysia,Urea and ammonium nitrate solutions (UAN),4237.0
2010,Malaysia,Urea and ammonium nitrate solutions (UAN),116.0
2011,Malaysia,Urea and ammonium nitrate solutions (UAN),3.0
2007,Maldives,Ammonium nitrate (AN),1.5
2008,Maldives,Ammonium nitrate (AN),0.5
2002,Maldives,Ammonium sulphate,8.0
2003,Maldives,Ammonium sulphate,12.0
2004,Maldives,Ammonium sulphate,36.0
2005,Maldives,Ammonium sulphate,27.0
2006,Maldives,Ammonium sulphate,11.25
2007,Maldives,Ammonium sulphate,16.0
2008,Maldives,Ammonium sulphate,17.09
2009,Maldives,Ammonium sulphate,7.0
2010,Maldives,Ammonium sulphate,5.0
2011,Maldives,Ammonium sulphate,47.5
2003,Maldives,Diammonium phosphate (DAP),1.0
2006,Maldives,Diammonium phosphate (DAP),1.0
2009,Maldives,Diammonium phosphate (DAP),2.0
2003,Maldives,Monoammonium phosphate (MAP),1.0
2004,Maldives,Monoammonium phosphate (MAP),1.0
2002,Maldives,NPK fertilizers,2.0
2003,Maldives,NPK fertilizers,15.0
2004,Maldives,NPK fertilizers,5.0
2005,Maldives,NPK fertilizers,134.0
2006,Maldives,NPK fertilizers,738.7
2009,Maldives,NPK fertilizers,809.0
2010,Maldives,NPK fertilizers,786.0
2011,Maldives,NPK fertilizers,191.8
2002,Maldives,Other NP compounds,7.0
2003,Maldives,Other NP compounds,1.0
2004,Maldives,Other NP compounds,4.0
2005,Maldives,Other NP compounds,4.0
2002,Maldives,PK compounds,5.0
2003,Maldives,PK compounds,2.0
2004,Maldives,PK compounds,1.0
2010,Maldives,Potassium chloride (muriate of potash) (MOP),1.0
2002,Maldives,Potassium sulphate (sulphate of potash) (SOP),5.0
2003,Maldives,Potassium sulphate (sulphate of potash) (SOP),7.0
2004,Maldives,Potassium sulphate (sulphate of potash) (SOP),6.0
2005,Maldives,Potassium sulphate (sulphate of potash) (SOP),18.0
2006,Maldives,Potassium sulphate (sulphate of potash) (SOP),10.3
2009,Maldives,Potassium sulphate (sulphate of potash) (SOP),13.0
2010,Maldives,Potassium sulphate (sulphate of potash) (SOP),4.0
2011,Maldives,Potassium sulphate (sulphate of potash) (SOP),4.0
2006,Maldives,Superphosphates above 35%,15.05
2007,Maldives,Superphosphates above 35%,12.0
2008,Maldives,Superphosphates above 35%,6.0
2009,Maldives,Superphosphates above 35%,6.0
2010,Maldives,Superphosphates above 35%,5.0
2011,Maldives,Superphosphates above 35%,27.3
2002,Maldives,Urea,13.0
2003,Maldives,Urea,15.0
2004,Maldives,Urea,23.0
2005,Maldives,Urea,16.0
2006,Maldives,Urea,11.75
2007,Maldives,Urea,12.9
2008,Maldives,Urea,21.55
2009,Maldives,Urea,39.0
2010,Maldives,Urea,17.0
2011,Maldives,Urea,67.42
2009,Mongolia,Ammonium nitrate (AN),18793.0
2010,Mongolia,Ammonium nitrate (AN),25475.0
2011,Mongolia,Ammonium nitrate (AN),34891.0
2003,Mongolia,Ammonium sulphate,41.0
2010,Mongolia,Ammonium sulphate,86.0
2011,Mongolia,Ammonium sulphate,72.0
2008,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4968.0
2009,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4659.0
2010,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,9025.0
2011,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,8451.0
2011,Mongolia,Diammonium phosphate (DAP),20.0
2010,Mongolia,Monoammonium phosphate (MAP),8.0
2009,Mongolia,NPK fertilizers,73.0
2010,Mongolia,NPK fertilizers,152.0
2011,Mongolia,NPK fertilizers,68.0
2008,Mongolia,Other NP compounds,72.0
2009,Mongolia,Other NP compounds,3.0
2010,Mongolia,Other NP compounds,17.0
2003,Mongolia,Potassium chloride (muriate of potash) (MOP),52.0
2005,Mongolia,Potassium chloride (muriate of potash) (MOP),1.0
2006,Mongolia,Potassium chloride (muriate of potash) (MOP),3.0
2011,Mongolia,Potassium chloride (muriate of potash) (MOP),4.0
2009,Mongolia,Potassium nitrate,53.0
2006,Mongolia,Superphosphates above 35%,3.0
2009,Mongolia,Urea,185.0
2010,Mongolia,Urea,494.0
2011,Mongolia,Urea,420.0
2003,Mongolia,Urea and ammonium nitrate solutions (UAN),12428.0
2004,Mongolia,Urea and ammonium nitrate solutions (UAN),18354.0
2005,Mongolia,Urea and ammonium nitrate solutions (UAN),11427.0
2006,Mongolia,Urea and ammonium nitrate solutions (UAN),20346.0
2007,Mongolia,Urea and ammonium nitrate solutions (UAN),18691.0
2004,Myanmar,Ammonium nitrate (AN),10542.0
2005,Myanmar,Ammonium nitrate (AN),7997.0
2009,Myanmar,Ammonium nitrate (AN),31843.0
2010,Myanmar,Ammonium nitrate (AN),28709.0
2011,Myanmar,Ammonium nitrate (AN),38941.0
2003,Myanmar,Ammonium sulphate,5804.0
2005,Myanmar,Ammonium sulphate,37.0
2009,Myanmar,Ammonium sulphate,8110.0
2010,Myanmar,Ammonium sulphate,5770.0
2011,Myanmar,Ammonium sulphate,4220.0
2017,Myanmar,Ammonium sulphate,306934.0
2009,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,52.0
2010,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,61.0
2011,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,233.0
2011,Myanmar,Diammonium phosphate (DAP),845.0
2017,Myanmar,Fertilizers n.e.c.,36525.0
2004,Myanmar,Monoammonium phosphate (MAP),222.0
2005,Myanmar,Monoammonium phosphate (MAP),200.0
2010,Myanmar,Monoammonium phosphate (MAP),22.0
2011,Myanmar,Monoammonium phosphate (MAP),50.0
2004,Myanmar,NPK fertilizers,249551.0
2005,Myanmar,NPK fertilizers,22994.0
2009,Myanmar,NPK fertilizers,23055.0
2010,Myanmar,NPK fertilizers,59483.0
2011,Myanmar,NPK fertilizers,66739.0
2017,Myanmar,NPK fertilizers,1394478.0
2005,Myanmar,Other NP compounds,153.0
2009,Myanmar,Other NP compounds,1500.0
2010,Myanmar,Other NP compounds,4257.0
2011,Myanmar,Other NP compounds,1096.0
2009,Myanmar,PK compounds,115.0
2010,Myanmar,PK compounds,215.0
2011,Myanmar,PK compounds,90.0
2002,Myanmar,Potassium chloride (muriate of potash) (MOP),10280.0
2003,Myanmar,Potassium chloride (muriate of potash) (MOP),11339.0
2004,Myanmar,Potassium chloride (muriate of potash) (MOP),1842.0
2005,Myanmar,Potassium chloride (muriate of potash) (MOP),89.0
2009,Myanmar,Potassium chloride (muriate of potash) (MOP),2001.0
2010,Myanmar,Potassium chloride (muriate of potash) (MOP),1173.0
2011,Myanmar,Potassium chloride (muriate of potash) (MOP),3896.0
2017,Myanmar,Potassium chloride (muriate of potash) (MOP),141283.0
2004,Myanmar,Potassium nitrate,284.0
2005,Myanmar,Potassium nitrate,53.0
2010,Myanmar,Potassium nitrate,60.0
2011,Myanmar,Potassium nitrate,1008.0
2005,Myanmar,Potassium sulphate (sulphate of potash) (SOP),446.0
2009,Myanmar,Potassium sulphate (sulphate of potash) (SOP),136.0
2010,Myanmar,Potassium sulphate (sulphate of potash) (SOP),544.0
2011,Myanmar,Potassium sulphate (sulphate of potash) (SOP),330.0
2002,Myanmar,Superphosphates above 35%,48112.0
2003,Myanmar,Superphosphates above 35%,50787.0
2004,Myanmar,Superphosphates above 35%,41603.0
2005,Myanmar,Superphosphates above 35%,9693.0
2009,Myanmar,Superphosphates above 35%,2179.0
2010,Myanmar,Superphosphates above 35%,945.0
2011,Myanmar,Superphosphates above 35%,37055.0
2017,Myanmar,Superphosphates above 35%,212750.0
2002,Myanmar,Urea,10651.0
2003,Myanmar,Urea,16818.0
2004,Myanmar,Urea,60030.0
2005,Myanmar,Urea,8017.0
2006,Myanmar,Urea,115055.0
2007,Myanmar,Urea,110031.0
2008,Myanmar,Urea,106138.0
2009,Myanmar,Urea,90670.0
2010,Myanmar,Urea,66987.0
2011,Myanmar,Urea,190349.0
2017,Myanmar,Urea,1289152.0
2009,Myanmar,Urea and ammonium nitrate solutions (UAN),31.0
2011,Myanmar,Urea and ammonium nitrate solutions (UAN),788.0
2010,Nepal,Ammonium nitrate (AN),0.0
2011,Nepal,Ammonium nitrate (AN),0.0
2012,Nepal,Ammonium nitrate (AN),0.0
2013,Nepal,Ammonium nitrate (AN),0.0
2014,Nepal,Ammonium nitrate (AN),0.0
2015,Nepal,Ammonium nitrate (AN),0.0
2003,Nepal,Ammonium sulphate,6662.0
2004,Nepal,Ammonium sulphate,4639.0
2005,Nepal,Ammonium sulphate,4689.0
2006,Nepal,Ammonium sulphate,6475.0
2007,Nepal,Ammonium sulphate,9978.0
2010,Nepal,Ammonium sulphate,0.0
2011,Nepal,Ammonium sulphate,0.0
2012,Nepal,Ammonium sulphate,0.0
2013,Nepal,Ammonium sulphate,0.0
2014,Nepal,Ammonium sulphate,0.0
2015,Nepal,Ammonium sulphate,0.0
2010,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2011,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2012,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2013,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2014,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2003,Nepal,Diammonium phosphate (DAP),38442.0
2004,Nepal,Diammonium phosphate (DAP),45899.0
2005,Nepal,Diammonium phosphate (DAP),42807.0
2006,Nepal,Diammonium phosphate (DAP),25585.0
2008,Nepal,Diammonium phosphate (DAP),2700.0
2009,Nepal,Diammonium phosphate (DAP),25211.0
2010,Nepal,Diammonium phosphate (DAP),22021.0
2011,Nepal,Diammonium phosphate (DAP),46606.0
2012,Nepal,Diammonium phosphate (DAP),20100.0
2013,Nepal,Diammonium phosphate (DAP),74738.0
2014,Nepal,Diammonium phosphate (DAP),91174.0
2015,Nepal,Diammonium phosphate (DAP),101797.0
2016,Nepal,Diammonium phosphate (DAP),101797.0
2017,Nepal,Diammonium phosphate (DAP),87532.0
2004,Nepal,Monoammonium phosphate (MAP),1100.0
2010,Nepal,Monoammonium phosphate (MAP),0.0
2007,Nepal,NPK fertilizers,2156.0
2008,Nepal,NPK fertilizers,1198.0
2009,Nepal,NPK fertilizers,3788.0
2010,Nepal,NPK fertilizers,0.0
2010,Nepal,Other NP compounds,0.0
2010,Nepal,PK compounds,0.0
2005,Nepal,Potassium chloride (muriate of potash) (MOP),135.0
2010,Nepal,Potassium chloride (muriate of potash) (MOP),0.0
2011,Nepal,Potassium chloride (muriate of potash) (MOP),0.0
2012,Nepal,Potassium chloride (muriate of potash) (MOP),0.0
2013,Nepal,Potassium chloride (muriate of potash) (MOP),4861.0
2014,Nepal,Potassium chloride (muriate of potash) (MOP),7485.0
2015,Nepal,Potassium chloride (muriate of potash) (MOP),6716.0
2016,Nepal,Potassium chloride (muriate of potash) (MOP),6716.0
2017,Nepal,Potassium chloride (muriate of potash) (MOP),6577.0
2010,Nepal,Potassium nitrate,0.0
2004,Nepal,Potassium sulphate (sulphate of potash) (SOP),4666.0
2005,Nepal,Potassium sulphate (sulphate of potash) (SOP),11747.0
2006,Nepal,Potassium sulphate (sulphate of potash) (SOP),21517.0
2009,Nepal,Potassium sulphate (sulphate of potash) (SOP),236.0
2010,Nepal,Potassium sulphate (sulphate of potash) (SOP),2821.0
2011,Nepal,Potassium sulphate (sulphate of potash) (SOP),2476.0
2012,Nepal,Potassium sulphate (sulphate of potash) (SOP),2688.0
2013,Nepal,Potassium sulphate (sulphate of potash) (SOP),4861.0
2014,Nepal,Potassium sulphate (sulphate of potash) (SOP),7485.0
2015,Nepal,Potassium sulphate (sulphate of potash) (SOP),6716.0
2017,Nepal,Potassium sulphate (sulphate of potash) (SOP),6577.0
2003,Nepal,Superphosphates above 35%,3400.0
2004,Nepal,Superphosphates above 35%,1498.0
2010,Nepal,Superphosphates above 35%,0.0
2011,Nepal,Superphosphates above 35%,0.0
2012,Nepal,Superphosphates above 35%,0.0
2013,Nepal,Superphosphates above 35%,0.0
2014,Nepal,Superphosphates above 35%,0.0
2005,Nepal,"Superphosphates, other",500.0
2006,Nepal,"Superphosphates, other",2360.0
2010,Nepal,"Superphosphates, other",0.0
2011,Nepal,"Superphosphates, other",0.0
2012,Nepal,"Superphosphates, other",0.0
2013,Nepal,"Superphosphates, other",0.0
2014,Nepal,"Superphosphates, other",0.0
2003,Nepal,Urea,63020.0
2004,Nepal,Urea,107995.0
2005,Nepal,Urea,22531.0
2006,Nepal,Urea,42262.0
2007,Nepal,Urea,7147.0
2008,Nepal,Urea,9600.0
2009,Nepal,Urea,50489.0
2010,Nepal,Urea,85191.0
2011,Nepal,Urea,100825.0
2012,Nepal,Urea,92025.0
2013,Nepal,Urea,140944.0
2014,Nepal,Urea,174579.0
2015,Nepal,Urea,190163.0
2016,Nepal,Urea,190000.0
2017,Nepal,Urea,164952.0
2010,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2011,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2012,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2013,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2014,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2015,Nepal,Urea and ammonium nitrate solutions (UAN),0.0
2013,Oman,"Ammonia, anhydrous",0.0
2014,Oman,"Ammonia, anhydrous",0.0
2015,Oman,"Ammonia, anhydrous",0.0
2016,Oman,"Ammonia, anhydrous",0.0
2002,Oman,Ammonium nitrate (AN),1000.0
2003,Oman,Ammonium nitrate (AN),1000.0
2004,Oman,Ammonium nitrate (AN),1000.0
2005,Oman,Ammonium nitrate (AN),1000.0
2006,Oman,Ammonium nitrate (AN),1000.0
2007,Oman,Ammonium nitrate (AN),1000.0
2008,Oman,Ammonium nitrate (AN),1000.0
2009,Oman,Ammonium nitrate (AN),1000.0
2010,Oman,Ammonium nitrate (AN),1000.0
2011,Oman,Ammonium nitrate (AN),1000.0
2012,Oman,Ammonium nitrate (AN),1000.0
2013,Oman,Ammonium nitrate (AN),1000.0
2014,Oman,Ammonium nitrate (AN),1000.0
2015,Oman,Ammonium nitrate (AN),1000.0
2016,Oman,Ammonium nitrate (AN),1000.0
2017,Oman,Ammonium nitrate (AN),1000.0
2002,Oman,Ammonium sulphate,432.0
2003,Oman,Ammonium sulphate,1066.0
2004,Oman,Ammonium sulphate,822.0
2005,Oman,Ammonium sulphate,953.0
2006,Oman,Ammonium sulphate,1069.0
2010,Oman,Ammonium sulphate,689.0
2011,Oman,Ammonium sulphate,351.0
2006,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,745.0
2008,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,6.0
2010,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,816.0
2011,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,539.0
2006,Oman,Diammonium phosphate (DAP),78.0
2008,Oman,Diammonium phosphate (DAP),316.0
2009,Oman,Diammonium phosphate (DAP),15.0
2010,Oman,Diammonium phosphate (DAP),977.0
2011,Oman,Diammonium phosphate (DAP),8.0
2006,Oman,Monoammonium phosphate (MAP),253.0
2008,Oman,Monoammonium phosphate (MAP),1.0
2009,Oman,Monoammonium phosphate (MAP),160.0
2010,Oman,Monoammonium phosphate (MAP),255.0
2011,Oman,Monoammonium phosphate (MAP),19.0
2006,Oman,NPK fertilizers,8482.0
2008,Oman,NPK fertilizers,3522.0
2009,Oman,NPK fertilizers,3133.0
2010,Oman,NPK fertilizers,3910.0
2011,Oman,NPK fertilizers,5665.0
2006,Oman,Other NP compounds,495.0
2008,Oman,Other NP compounds,332.0
2009,Oman,Other NP compounds,1047.0
2010,Oman,Other NP compounds,463.0
2011,Oman,Other NP compounds,386.0
2006,Oman,PK compounds,34.0
2008,Oman,PK compounds,995.0
2009,Oman,PK compounds,519.0
2010,Oman,PK compounds,371.0
2011,Oman,PK compounds,58.0
2002,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2003,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2004,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2005,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2006,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2007,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2008,Oman,Potassium chloride (muriate of potash) (MOP),1000.0
2009,Oman,Potassium chloride (muriate of potash) (MOP),2000.0
2010,Oman,Potassium chloride (muriate of potash) (MOP),2000.0
2011,Oman,Potassium chloride (muriate of potash) (MOP),7000.0
2012,Oman,Potassium chloride (muriate of potash) (MOP),6000.0
2013,Oman,Potassium chloride (muriate of potash) (MOP),7000.0
2014,Oman,Potassium chloride (muriate of potash) (MOP),9000.0
2015,Oman,Potassium chloride (muriate of potash) (MOP),9000.0
2016,Oman,Potassium chloride (muriate of potash) (MOP),9000.0
2017,Oman,Potassium chloride (muriate of potash) (MOP),9000.0
2006,Oman,Potassium nitrate,40.0
2008,Oman,Potassium nitrate,76.0
2009,Oman,Potassium nitrate,128.0
2010,Oman,Potassium nitrate,619.0
2011,Oman,Potassium nitrate,112.0
2002,Oman,Potassium sulphate (sulphate of potash) (SOP),1.0
2003,Oman,Potassium sulphate (sulphate of potash) (SOP),5.0
2004,Oman,Potassium sulphate (sulphate of potash) (SOP),200.0
2005,Oman,Potassium sulphate (sulphate of potash) (SOP),356.0
2006,Oman,Potassium sulphate (sulphate of potash) (SOP),358.0
2011,Oman,Potassium sulphate (sulphate of potash) (SOP),326.0
2006,Oman,Superphosphates above 35%,439.0
2007,Oman,Superphosphates above 35%,508.0
2008,Oman,Superphosphates above 35%,1600.0
2010,Oman,Superphosphates above 35%,847.0
2011,Oman,Superphosphates above 35%,904.0
2002,Oman,Urea,3000.0
2003,Oman,Urea,3000.0
2004,Oman,Urea,3000.0
2005,Oman,Urea,3000.0
2006,Oman,Urea,3000.0
2007,Oman,Urea,2000.0
2008,Oman,Urea,2000.0
2009,Oman,Urea,2000.0
2010,Oman,Urea,2000.0
2011,Oman,Urea,1000.0
2012,Oman,Urea,12000.0
2013,Oman,Urea,15000.0
2014,Oman,Urea,20000.0
2015,Oman,Urea,20000.0
2016,Oman,Urea,20000.0
2017,Oman,Urea,20000.0
2002,Oman,Urea and ammonium nitrate solutions (UAN),3.0
2003,Oman,Urea and ammonium nitrate solutions (UAN),44.0
2004,Oman,Urea and ammonium nitrate solutions (UAN),628.0
2005,Oman,Urea and ammonium nitrate solutions (UAN),398.0
2006,Oman,Urea and ammonium nitrate solutions (UAN),147.0
2008,Oman,Urea and ammonium nitrate solutions (UAN),141.0
2010,Oman,Urea and ammonium nitrate solutions (UAN),87.0
2011,Oman,Urea and ammonium nitrate solutions (UAN),2201.0
2012,Pakistan,"Ammonia, anhydrous",0.0
2013,Pakistan,"Ammonia, anhydrous",0.0
2014,Pakistan,"Ammonia, anhydrous",0.0
2015,Pakistan,"Ammonia, anhydrous",0.0
2016,Pakistan,"Ammonia, anhydrous",0.0
2017,Pakistan,"Ammonia, anhydrous",0.0
2012,Pakistan,Ammonium nitrate (AN),0.0
2013,Pakistan,Ammonium nitrate (AN),0.0
2014,Pakistan,Ammonium nitrate (AN),0.0
2015,Pakistan,Ammonium nitrate (AN),0.0
2016,Pakistan,Ammonium nitrate (AN),0.0
2017,Pakistan,Ammonium nitrate (AN),0.0
2003,Pakistan,Ammonium sulphate,20534.0
2004,Pakistan,Ammonium sulphate,5645.0
2005,Pakistan,Ammonium sulphate,2376.0
2006,Pakistan,Ammonium sulphate,3307.0
2007,Pakistan,Ammonium sulphate,1431.0
2012,Pakistan,Ammonium sulphate,0.0
2013,Pakistan,Ammonium sulphate,1599.0
2014,Pakistan,Ammonium sulphate,2394.0
2015,Pakistan,Ammonium sulphate,8989.0
2016,Pakistan,Ammonium sulphate,17010.0
2017,Pakistan,Ammonium sulphate,20868.0
2003,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,373044.0
2004,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,326293.0
2005,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,298246.0
2006,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,329184.0
2007,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,381000.0
2008,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,351559.0
2009,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,341928.0
2010,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,491101.0
2011,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,675823.0
2012,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,451585.0
2013,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,492372.0
2014,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,466272.0
2015,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,454044.0
2016,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,550457.0
2017,Pakistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,731236.0
2003,Pakistan,Diammonium phosphate (DAP),1112727.0
2004,Pakistan,Diammonium phosphate (DAP),1219284.0
2005,Pakistan,Diammonium phosphate (DAP),1368980.0
2006,Pakistan,Diammonium phosphate (DAP),1508428.0
2007,Pakistan,Diammonium phosphate (DAP),1390220.0
2008,Pakistan,Diammonium phosphate (DAP),775040.0
2009,Pakistan,Diammonium phosphate (DAP),1418677.0
2010,Pakistan,Diammonium phosphate (DAP),1316851.0
2011,Pakistan,Diammonium phosphate (DAP),1132022.0
2012,Pakistan,Diammonium phosphate (DAP),1181422.0
2013,Pakistan,Diammonium phosphate (DAP),1637763.0
2014,Pakistan,Diammonium phosphate (DAP),1735301.0
2015,Pakistan,Diammonium phosphate (DAP),1802467.0
2016,Pakistan,Diammonium phosphate (DAP),2232419.0
2017,Pakistan,Diammonium phosphate (DAP),2344841.0
2012,Pakistan,Fertilizers n.e.c.,0.0
2013,Pakistan,Fertilizers n.e.c.,0.0
2014,Pakistan,Fertilizers n.e.c.,0.0
2015,Pakistan,Fertilizers n.e.c.,0.0
2016,Pakistan,Fertilizers n.e.c.,0.0
2017,Pakistan,Fertilizers n.e.c.,0.0
2003,Pakistan,Monoammonium phosphate (MAP),45499.0
2004,Pakistan,Monoammonium phosphate (MAP),85288.0
2005,Pakistan,Monoammonium phosphate (MAP),121402.0
2006,Pakistan,Monoammonium phosphate (MAP),119728.0
2007,Pakistan,Monoammonium phosphate (MAP),74891.0
2008,Pakistan,Monoammonium phosphate (MAP),25435.0
2009,Pakistan,Monoammonium phosphate (MAP),25219.0
2010,Pakistan,Monoammonium phosphate (MAP),50973.0
2011,Pakistan,Monoammonium phosphate (MAP),20908.0
2012,Pakistan,Monoammonium phosphate (MAP),6637.0
2013,Pakistan,Monoammonium phosphate (MAP),115.0
2014,Pakistan,Monoammonium phosphate (MAP),0.0
2015,Pakistan,Monoammonium phosphate (MAP),0.0
2016,Pakistan,Monoammonium phosphate (MAP),0.0
2017,Pakistan,Monoammonium phosphate (MAP),0.0
2003,Pakistan,NPK fertilizers,85014.0
2004,Pakistan,NPK fertilizers,112905.0
2005,Pakistan,NPK fertilizers,115144.0
2006,Pakistan,NPK fertilizers,77322.0
2007,Pakistan,NPK fertilizers,122258.0
2008,Pakistan,NPK fertilizers,70313.0
2009,Pakistan,NPK fertilizers,47623.0
2010,Pakistan,NPK fertilizers,73188.0
2011,Pakistan,NPK fertilizers,74643.0
2012,Pakistan,NPK fertilizers,44735.0
2013,Pakistan,NPK fertilizers,56577.0
2014,Pakistan,NPK fertilizers,68630.0
2015,Pakistan,NPK fertilizers,70954.0
2016,Pakistan,NPK fertilizers,66013.0
2017,Pakistan,NPK fertilizers,60443.0
2012,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2013,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2014,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2015,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2016,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2017,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.0
2012,Pakistan,Other NK compounds,0.0
2013,Pakistan,Other NK compounds,0.0
2014,Pakistan,Other NK compounds,0.0
2015,Pakistan,Other NK compounds,0.0
2016,Pakistan,Other NK compounds,0.0
2017,Pakistan,Other NK compounds,0.0
2003,Pakistan,Other NP compounds,352891.0
2004,Pakistan,Other NP compounds,340059.0
2005,Pakistan,Other NP compounds,409906.0
2006,Pakistan,Other NP compounds,374012.0
2007,Pakistan,Other NP compounds,369751.0
2008,Pakistan,Other NP compounds,266944.0
2009,Pakistan,Other NP compounds,336067.0
2010,Pakistan,Other NP compounds,344408.0
2011,Pakistan,Other NP compounds,334759.0
2012,Pakistan,Other NP compounds,464730.0
2013,Pakistan,Other NP compounds,426872.0
2014,Pakistan,Other NP compounds,476072.0
2015,Pakistan,Other NP compounds,584483.0
2016,Pakistan,Other NP compounds,681974.0
2017,Pakistan,Other NP compounds,688228.0
2012,Pakistan,"Other phosphatic fertilizers, n.e.c.",0.0
2013,Pakistan,"Other phosphatic fertilizers, n.e.c.",0.0
2014,Pakistan,"Other phosphatic fertilizers, n.e.c.",0.0
2015,Pakistan,"Other phosphatic fertilizers, n.e.c.",0.0
2012,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2013,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2014,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2015,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2016,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2017,Pakistan,"Other potassic fertilizers, n.e.c.",0.0
2012,Pakistan,Phosphate rock,0.0
2013,Pakistan,Phosphate rock,0.0
2014,Pakistan,Phosphate rock,0.0
2015,Pakistan,Phosphate rock,0.0
2016,Pakistan,Phosphate rock,0.0
2017,Pakistan,Phosphate rock,0.0
2012,Pakistan,PK compounds,0.0
2013,Pakistan,PK compounds,0.0
2014,Pakistan,PK compounds,0.0
2015,Pakistan,PK compounds,0.0
2016,Pakistan,PK compounds,0.0
2017,Pakistan,PK compounds,0.0
2003,Pakistan,Potassium chloride (muriate of potash) (MOP),5269.0
2004,Pakistan,Potassium chloride (muriate of potash) (MOP),4438.0
2005,Pakistan,Potassium chloride (muriate of potash) (MOP),18734.0
2006,Pakistan,Potassium chloride (muriate of potash) (MOP),17221.0
2007,Pakistan,Potassium chloride (muriate of potash) (MOP),15397.0
2008,Pakistan,Potassium chloride (muriate of potash) (MOP),537.0
2009,Pakistan,Potassium chloride (muriate of potash) (MOP),7378.0
2010,Pakistan,Potassium chloride (muriate of potash) (MOP),11729.0
2011,Pakistan,Potassium chloride (muriate of potash) (MOP),7612.0
2012,Pakistan,Potassium chloride (muriate of potash) (MOP),6807.0
2013,Pakistan,Potassium chloride (muriate of potash) (MOP),5838.0
2014,Pakistan,Potassium chloride (muriate of potash) (MOP),26506.0
